2980 9942
1486 328 398284472
1351 1435 618057469
2200 81 443400055
282 2508 270544249
757 390 937701352
2154 173 304007198
1137 353 975415581
2101 1725 495899847
1832 2161 170336800
2492 1028 889365868
2523 1733 908252179
1808 2969 734099242
1540 263 807152934
1725 796 955210740
2674 2373 638906186
2623 1239 904083088
1896 2092 236769277
294 1479 52984727
2265 639 226880132
1899 2923 144782943
2750 2273 224874406
2180 2890 206555946
532 876 616298496
80 2032 547741659
257 1597 188090054
1230 698 862865058
1665 2497 777991017
1869 266 375830596
1267 2945 585327160
2422 697 853730884
933 1257 423979206
1707 714 414919987
2187 1387 506400852
2321 340 827213812
2629 1678 47310809
2453 2612 633561347
1779 456 416166270
1289 1548 266042416
684 892 792073185
2093 2627 963008655
2634 2570 982536053
2662 469 424790603
1659 1263 683318173
329 2390 205643241
1090 64 220673482
1490 1641 155700519
381 2788 595880429
2209 537 323727651
1202 55 631369500
2371 2885 224367635
1943 2425 55432934
2035 1246 418598323
1874 2307 291468166
1876 2884 436984255
1628 541 139741783
2943 2392 164412654
1643 2424 217913255
1878 987 651132179
762 1459 749899970
226 1684 760635544
958 2532 253845796
270 1886 65125355
441 1613 778679305
2809 1731 834104840
2355 1138 857749327
2590 1030 411624760
2059 694 671208027
2771 1761 232866298
160 912 204482215
1410 2460 671257004
1522 727 303365088
2370 562 897560297
1425 1130 8946211
2788 442 163623117
966 2937 773995588
1664 2115 123909089
1813 1353 549366364
2606 1218 54029868
416 897 98216455
244 2041 18879678
2698 604 265241272
788 163 161229664
1414 2025 689874546
1153 2179 959246682
2107 2958 348220969
279 963 752575449
1964 1523 795999126
642 2419 929471778
2045 1114 311955853
852 2266 349446827
579 1964 851489016
1673 2961 417159348
34 1511 542560655
401 2254 711392417
19 2608 942363138
2080 2605 900060591
447 1736 299456129
611 744 437529584
1975 2637 19244711
722 2119 751020114
2768 1570 104926751
2003 681 378478815
1893 2600 6165781
1301 806 235933409
1329 668 764908618
2599 2058 290077640
2020 391 66994307
465 1654 699720198
1671 1493 719879558
1981 530 761054115
167 984 317654641
2704 2660 296855390
1518 852 84725254
2329 126 512878850
2320 2639 971446257
1889 1477 361727765
1902 1252 779171126
203 2870 17519700
414 57 1627388
2689 569 271555588
697 929 370601893
2586 107 106186009
1829 2935 7010881
127 1357 602880425
32 1038 107946142
1577 2521 723377753
1344 658 528155563
2911 2272 472541598
2049 490 929955415
1915 893 800900369
656 2411 133581345
2174 2174 23339166
2302 2444 855221541
306 364 431000466
1454 1942 503685003
557 225 45869295
1052 2093 724774369
325 2593 265362560
2970 863 7971197
1019 696 274003688
1578 1945 833827690
2896 1094 930202135
776 1937 226238727
2757 1084 247049888
2669 1766 316480377
609 475 525612472
2673 522 129513830
1393 754 49384101
2745 2739 780919577
1246 2154 712951206
200 1229 509475707
2283 815 637557089
2079 1097 218966653
876 454 860620731
2234 155 656092003
3 2648 560724877
1047 89 883176401
2054 880 515332006
1775 1916 809199231
528 2484 82855765
2042 1903 476968577
2266 1751 127937456
2817 603 952454450
1903 840 892830193
1118 970 936240822
657 1250 666619230
2885 2555 454119188
1433 1208 809826179
1387 1885 71781861
2000 2225 723904463
2322 279 715416230
1597 1650 628779034
1200 497 885119236
1797 621 718633555
201 2743 972696981
1339 1183 301230381
805 2091 481706281
430 1524 620571015
1252 2979 254459386
1489 2524 491548228
46 371 850456294
1720 6 248327975
1755 2695 620163512
1282 2431 989184121
2034 1755 346191433
208 382 726383624
2961 498 598737166
1508 1900 787604307
948 666 665502189
1388 786 447542812
480 208 524531865
1910 577 79020155
619 233 866877774
1104 2673 906607140
820 1772 515201683
1770 87 607830696
266 2111 769361170
582 1235 442525508
2867 1429 557328541
875 865 229592158
660 2602 339374867
1229 2241 720953745
1561 839 299780520
2973 2547 831917409
1815 2210 595047289
880 1963 979313786
568 665 72802869
2309 1359 471123592
1345 1890 14752610
1360 473 719623191
842 243 780236842
1906 159 86552221
2799 200 131401788
2208 1938 77506993
964 242 749223294
1525 561 289350053
1087 1237 748830851
1950 1230 213836857
1340 2765 969457533
1765 1068 421852556
406 1253 818029604
1824 2781 118142108
1375 1929 885557186
2452 2075 728459168
1859 1409 203435987
464 1634 383185484
2695 966 407966147
1188 760 168709848
909 1642 800991315
277 192 527084220
1401 1413 836573546
2879 2797 107647150
216 1379 378679547
1037 1224 684938717
2553 1016 354437174
761 1010 28370267
424 1592 793239971
2172 428 455090814
2133 227 347526921
263 2833 15848500
2194 1930 108392710
2237 1354 860997881
632 393 954287204
1598 2384 452298638
982 1970 776247312
86 52 79481796
135 2629 782575400
2808 1745 989441970
420 1018 418430169
2557 2794 474636803
222 1009 303111116
2610 2428 409259580
1476 1390 184159399
865 2529 41232337
1935 178 46286726
1913 90 525218622
131 133 863098819
945 2300 581233092
688 1905 166553979
904 2626 104314846
293 1974 707091273
1825 2679 997478584
2544 2151 747141389
719 967 734143017
1668 2746 296320064
1999 1087 485947570
421 80 775465251
2810 716 329581209
1675 2434 51082203
66 186 821536223
993 315 105447876
2872 2747 306299317
1445 567 665005191
595 253 372420035
2432 2142 863640216
591 514 635995745
1632 1504 386752471
442 1603 995943020
977 2589 210554901
2287 2404 280075946
1404 2503 744405318
1142 281 873265190
337 2475 182937641
2649 821 966673004
202 1121 152868815
1193 2346 824393882
165 733 95204137
1056 61 524373682
1709 2542 9322705
278 1447 79717886
1004 1001 718323817
529 1075 35538124
461 425 749652083
177 2751 637916783
674 2551 303427857
2069 1815 624256643
2942 1118 388132030
2744 2487 635537181
2171 1026 207327166
768 1031 953578752
1605 2461 514222501
2614 272 137342390
1392 2545 160552200
654 1640 18212303
716 2790 880061218
1629 74 225365705
1032 1356 234603205
2225 1217 395399865
1400 2335 155462462
2295 1006 851238570
2088 1851 931248995
1131 1110 95875340
2028 1832 108641640
1681 844 193265054
116 772 766691456
2123 1228 887296919
1186 2426 845340827
791 2155 107249479
1163 602 966303076
305 1301 784868006
537 2863 686796133
1685 1618 814537731
1867 1925 630229599
88 207 992483168
2976 2518 5183259
1291 1255 475263399
221 1394 388999229
1145 1280 307813778
605 1667 511289774
2857 2159 508790736
1098 2975 934029084
2060 376 61894540
1133 950 108208894
1934 1826 893712380
132 342 918843706
884 1298 276814249
190 599 440325747
2927 757 44746398
712 1002 723083470
2086 1615 280188153
1623 1827 934959967
2118 964 417684140
1663 1675 225189406
2207 1768 761442951
503 2575 931683227
1219 171 908099796
681 1472 637344931
2898 2488 988664623
2347 1152 545391628
2616 2731 27067662
1953 563 293689213
2526 2719 943411899
2883 1496 118498991
1148 1227 867652070
919 21 733232758
2510 726 122835674
2057 1803 529191742
2728 1735 722108020
2351 2880 946437668
2705 220 374425015
523 1557 115194814
2793 2110 642885820
2696 2073 852805981
1969 1796 110878011
1053 2683 227243925
573 860 339753249
2921 2867 345224755
818 2596 985998757
1991 248 486897737
1231 1918 870487436
1091 2536 761756932
1711 808 690460801
412 2520 554333405
785 704 211545081
709 1062 227202450
1944 2452 945116290
1108 765 406846459
393 1972 151809592
1398 2287 818717847
991 1197 238124542
327 2283 935374742
1397 2163 465678985
1732 1913 362425803
1151 1196 347174891
2222 820 64918795
1924 993 378415840
2831 2336 275493090
455 628 851099892
1256 2280 225290596
2754 477 99516105
2594 1404 56574847
449 290 181728980
747 1578 703986900
1214 2286 233739465
2880 917 158510281
2540 154 482923279
1097 374 287975091
388 1234 803497223
2356 2505 459611583
198 645 312716136
939 803 750546956
2396 2127 952804183
2508 691 680934213
1979 2493 966632391
2298 881 493841057
1768 339 394897798
2543 1610 14615603
2198 1909 362370362
1356 990 226543425
2368 2883 783335390
1028 1373 466761274
1962 843 454465819
476 2118 562418815
929 620 866062150
1426 2147 480408552
1105 2835 172134269
113 2479 850683386
1917 2094 62476647
2274 2832 281057249
2843 887 388596256
1567 1439 378838966
2349 120 584325483
2182 763 180120951
1418 2305 781726472
995 1488 978054867
2385 222 148079678
1119 1167 902377700
1407 1775 97989875
2865 1666 734889171
891 1996 620573552
672 119 638475869
924 1451 529109785
275 1172 799427442
1848 1648 340491619
2934 1638 789201355
860 901 708739414
2173 2793 718807924
137 296 16006629
2796 2140 507148765
1865 642 750380979
1463 814 18154216
2400 670 945281353
2628 2003 895038835
2308 1386 724733350
826 965 724640389
1995 2143 821666927
575 1275 419260104
467 1372 640435792
1209 1294 255651132
1509 1895 276578351
1791 874 714193670
679 1510 827389409
227 318 626114435
1633 1939 699190532
2284 2915 200586964
220 1845 626676183
2735 124 805166848
1269 2666 63068834
2967 1765 993611140
1266 2451 690716764
2668 1894 606373086
129 629 608715049
2746 588 402094535
796 571 366520317
2279 2253 234692260
2813 196 719122946
2282 740 673495095
998 254 854274295
2373 736 199986193
1959 2318 805096334
2660 2232 343431391
918 556 587428701
1849 2517 468570606
425 2125 537208590
2121 2462 478450698
379 712 395505955
1724 824 399423412
705 2410 87747636
2497 429 254377116
502 59 832098532
822 627 266852160
378 2736 12635858
1551 333 430775941
1942 2843 501515693
1624 2249 822562995
628 2901 419707798
1300 2750 421850313
1006 13 433076535
1051 2761 812520374
1017 2026 575603075
912 854 504279702
2620 2137 487466296
2720 1791 215045989
2424 1525 31859189
11 1205 351284349
1376 2446 932362973
2413 2976 519124365
1358 2699 90934618
2624 2006 145780579
778 1519 359665645
2017 830 840528999
2715 766 314336569
2048 470 227254951
1729 1131 333079910
1211 2473 137269639
2330 996 199306686
2364 756 236474881
25 1206 256331403
1336 2967 846758538
711 1331 373197962
248 2893 941949284
1985 144 271011696
1144 1489 410102300
1658 663 592586933
2596 2914 950531232
1008 994 119576913
2216 2734 345760046
2600 1822 307406449
182 2977 178721726
1960 914 146429064
489 1991 752129084
2387 2507 97050927
614 2054 610019408
1029 2587 994951400
1031 2357 850025393
2906 846 97731482
1049 2217 543709668
566 2409 336728632
2824 2566 116767279
1980 2668 878393660
1502 404 321623972
2691 1335 649567480
901 2632 694361489
2945 400 49913332
360 2472 9113136
249 2879 33614339
2533 31 30029852
1372 944 858566957
1810 2576 73908857
2846 2947 902992365
498 2074 323936436
427 2494 447594523
1587 363 514594663
956 1888 981332807
2418 325 15633389
343 2598 237662813
2767 2854 68349011
1591 217 633467129
1997 1854 995574945
1922 1778 588330303
1956 357 332773548
219 1058 32131271
1569 2692 183395227
1833 1528 548371275
29 1860 593737873
1306 2226 597480431
954 1116 323622107
361 2770 660351203
1901 2171 179228136
2451 1797 903867810
769 507 116497630
2504 2711 44375406
1826 1056 174369399
410 2881 765941194
490 362 389491250
2611 1850 360428096
1798 2197 502619506
848 2165 882878463
2412 1374 39343434
223 1391 223579389
2191 2892 309851509
174 423 792985818
571 2270 304856525
28 2420 437718517
1309 2206 465793476
1241 2706 617154468
809 1896 658028977
1059 1268 279385367
706 1060 736322308
2037 1999 658474236
2032 576 386495131
765 1313 82333552
317 960 496499479
552 2586 631522162
2235 152 24906231
713 1847 777208611
2690 314 270475799
1583 610 843341207
2564 1444 380826758
1305 2310 704074826
1879 1883 521696706
955 2610 212758458
1921 2193 615982972
262 1433 722136130
334 1329 189916798
1687 2329 615374437
511 2842 828023196
2637 2010 372091482
596 409 611289686
484 2640 34828033
95 1889 590722300
1662 2543 644126528
1198 746 647035792
235 702 160183348
1270 484 188287721
636 2117 331276089
1763 2838 413312260
1546 2498 580391414
1177 1706 537851759
1383 930 230306915
1734 1153 699720886
1050 711 626332539
1380 2664 721620739
889 62 194541941
1251 1497 894744599
2825 1166 501495694
685 2657 261301915
1550 2871 55804758
1610 1537 12563948
1248 1013 395531549
2699 98 233545570
2826 2900 820261301
491 2415 479521780
20 1420 806328257
2496 2647 2628155
727 1986 446516022
1657 348 805072660
1796 923 808093461
1235 1188 800594473
1819 632 732831195
504 941 264905739
739 857 169948623
645 1108 15745789
1386 1833 73792104
429 1204 915670807
1828 246 87810188
1875 1821 983944783
911 2535 196139079
75 1339 739171493
2292 77 618530660
1586 2285 864630034
1406 1266 233100321
2743 2371 718304234
2632 1187 860451801
2549 2773 37518136
1603 2776 638380815
2978 2269 840679676
242 2516 677465518
280 2349 436799780
1885 116 457676954
981 2007 661567326
457 1213 829952685
2466 2447 344014155
2382 1403 57059305
2965 671 405905390
1066 317 140021097
866 205 965327460
98 2895 493950339
2794 1816 376242749
2521 1073 656212611
2166 560 587560457
392 1137 860847290
297 1915 317649865
668 2325 376046166
488 1385 655573642
251 1173 678373636
1579 601 724322903
1691 1892 235603242
714 330 899588656
741 2525 533162701
1582 1926 358128936
777 1086 114725450
2306 1202 413739088
1421 2848 924632011
1748 2230 2652938
2190 1897 278868379
296 2499 593534036
246 465 268797386
676 2126 668206491
184 2124 852496363
2142 1416 278146602
2435 2435 137051914
1024 707 60910672
2525 2764 911039863
2135 2276 665900842
789 834 603810291
693 1483 678180768
754 1341 282604237
204 2806 987804082
1127 1513 730083875
2561 836 125177999
1058 591 981405334
974 2564 755805388
1701 898 257227335
2051 1891 576344350
839 2321 427649792
2892 481 174617067
1862 2970 11546058
696 2457 679739216
459 1917 103019008
1215 2439 787565487
2090 1066 206965232
2161 2753 640851310
1036 1020 413083706
2288 229 266650611
2402 2669 118637650
1444 1092 244343897
1015 2820 847923686
1076 1495 906198481
530 2646 701845967
1946 468 672496208
179 2921 309476119
1884 496 899934342
1212 2634 368854070
2404 2263 933238461
2357 2918 257421411
1930 2501 312357644
2630 2027 705516227
1976 2162 793887409
1174 331 864826795
2762 771 940162013
147 493 596366802
1365 2468 369237531
121 136 493669729
2486 2528 917234411
2681 2353 486411887
2300 538 791498381
2254 582 539140378
1909 257 762340034
243 2595 661067180
1081 700 557273803
1904 2957 151892533
363 1518 269903865
1544 2830 590280009
1612 1771 613179954
2937 715 443528192
640 2070 170849788
2535 1836 382976111
886 1830 126070403
384 695 405519789
2952 219 455409356
965 2611 276154986
841 1081 280174655
2140 2919 828098221
649 72 904617457
1851 1535 381783149
2592 2580 527669314
1507 202 504414730
658 904 805396695
577 416 857718135
1178 1169 16364062
2361 2399 454160308
2643 1287 323414664
108 2652 757693915
2852 135 875896072
1652 1574 797818053
1890 1683 525211583
2201 1150 277626350
2141 807 387347133
2339 515 840022280
2822 303 487415708
2073 271 673476729
1758 1630 711021037
1373 886 501569915
1689 2678 496156585
1568 288 977014640
298 2783 568954571
1442 1664 713943504
292 1491 445189465
2866 2862 208590511
832 2541 909369708
2645 1800 255384745
2560 1609 988023955
1789 2418 951521572
2378 42 800972498
2784 286 617703440
1389 316 903785205
65 2522 160266845
2734 2874 732418680
1754 2767 651118842
1993 1179 128290430
969 1813 142291235
1840 2714 614958472
272 1402 458631653
625 2486 418897042
2878 1507 542067246
515 1146 419422875
720 1677 294165516
2871 1959 600583360
2205 2916 211988189
2455 2511 57817327
22 1541 92488753
1363 2693 501263360
375 1720 461825467
99 261 675004959
1439 1024 53327223
158 2686 69926726
2725 1881 945289371
110 2376 656579266
2315 301 618061000
436 2177 193937839
526 67 370970678
2769 1946 370008369
2468 1008 970853038
691 2289 977127686
2756 1093 821160587
118 1232 596868262
13 1297 324909872
1055 1783 678226744
1511 2825 520083866
2065 1125 626480877
1458 869 60036346
1712 1222 731670168
2233 2306 533187644
111 1048 236288226
2828 1582 797935323
2876 1045 369561278
2807 1015 529162296
1928 2791 989622401
1201 1189 819875900
2446 2474 677923568
2887 2852 184909277
2516 1804 126904572
49 214 311150083
192 1211 821280561
1615 1944 93756210
2407 832 692025226
1914 768 277126298
990 527 648611816
1631 1730 612162107
1402 858 283130904
1172 1309 694855309
2949 1238 862803791
1377 2308 266660418
2243 1195 769071089
1308 526 806432509
486 46 61152800
1841 729 140289325
1417 1371 223509542
1656 2047 703430567
1304 295 752852750
2723 2811 248639219
1699 1844 457359443
1661 2189 20990593
555 1712 529772418
512 972 500470052
2731 1978 951026187
487 1601 702883185
2068 431 624188607
766 2680 715250205
2114 85 898794588
2129 1041 156034271
1204 2180 224051516
328 2209 224224967
1788 191 742237285
342 397 112851530
2258 71 544572550
2380 2886 914692710
2316 1843 614970537
2541 2228 846588641
1795 440 975510418
2939 1134 704445856
443 2342 643279243
513 759 764891681
733 1052 240423901
1562 1868 828974066
1257 462 475503658
2633 1091 72072902
2787 1581 333824416
2388 2920 797997734
2729 2744 474335295
1481 1544 484578385
2007 2385 111835151
794 483 758907846
770 2869 267912454
2419 1721 307913990
914 1782 372854029
861 1707 815955720
1963 1591 681653467
1882 1522 406969251
2369 2560 729560830
2687 690 467516558
176 2068 540894226
2008 2667 422256263
707 2181 346882464
2772 2422 270927935
2273 2150 154651165
1203 848 210695885
2323 594 445840517
144 1240 5706707
1622 2933 724636758
1041 592 728191451
404 624 763384337
2684 1643 523612822
2100 782 822669767
2033 109 301258909
2280 2129 226807753
667 2448 631918444
1259 1021 939337044
1592 1595 174379263
2311 2725 934373904
1676 520 84288247
1298 1342 313240751
2724 1498 201692559
2448 2282 665354241
1968 725 453297564
1692 1921 767328271
1100 2569 525789425
469 1361 365594345
2875 2344 968696925
141 2035 985218873
2490 1392 801235698
2944 584 650634358
967 790 411194990
1026 2926 320735898
68 146 929996623
2738 1323 488475848
474 575 307599764
1461 2572 344713372
2897 900 140830605
2429 2966 485526721
2542 849 645206430
2759 1960 974823083
439 2148 778441248
2443 134 533710243
397 1681 135718184
2096 43 49321752
2374 39 648946462
1176 2071 760193881
710 2450 41895749
2916 1468 370060579
1441 2294 421377755
228 647 274117355
2929 278 966421183
1762 2034 103781739
1321 1333 180917392
2716 1151 677797097
1505 2466 956900526
2710 509 143054025
2682 433 562689279
1534 1834 751033142
1731 1247 953136411
704 2684 911206425
834 988 458185312
2210 927 521882990
2177 2631 560520724
2958 1598 533860497
400 968 509725569
2299 368 722746920
2538 2443 103103270
938 201 600102500
2106 1644 867127437
2240 292 981949785
2909 938 366834476
2820 535 597355900
2041 95 977965808
1371 2183 921045009
26 2002 879385672
2360 1780 997112749
150 945 97673869
2010 1863 605468091
1585 1698 205393498
417 2402 468631553
91 1318 800233486
2664 788 826178218
2072 2645 355027225
422 1344 588961757
953 160 66111037
331 2709 176999514
1460 2687 855598624
877 1207 976141090
1986 2802 839836070
2023 2257 831247758
2505 285 827069546
2751 2029 350238618
1856 1922 1745625
1560 1366 300994979
702 503 805875327
281 1512 249856705
2531 1987 704866402
2431 1983 616541401
1255 1979 325077318
2310 1095 614466623
2293 2749 809951608
2391 882 818925965
1274 1032 151593658
2638 1408 121085537
2910 2292 903608376
78 2821 17949190
2678 2356 659274932
885 1560 823276534
1809 2907 883121582
944 2721 43621323
1747 1072 511854546
2960 2956 803444039
2325 641 127316784
1821 466 244090847
1107 1430 782223281
2242 1509 9753002
164 802 413027586
103 2227 556465316
2162 2831 241368507
1465 2789 353729519
2239 741 933917918
2434 554 953467095
2580 1869 329097536
2253 1837 298894581
2786 2331 383211014
726 2917 759651849
470 1362 82135872
2765 1431 812123242
1799 1003 129827576
1847 189 585802055
340 1663 27088630
453 1729 930451080
1877 1549 785138687
2483 597 471584647
355 1971 132428739
851 1457 254203037
229 2348 659583439
350 4 669460245
1250 40 375519750
2657 68 624128398
2358 396 637117295
2969 2860 66313099
2749 336 964290359
2792 2911 507663827
1443 1558 337743536
1451 453 185060670
224 1113 640324959
2587 1728 146404945
2333 811 654798938
1802 2367 322258607
2753 349 243718691
1062 1251 475449277
1140 1882 286203427
1756 949 268030062
1894 1823 190381120
873 2112 313654443
2416 545 846944875
2146 1995 993425970
1666 557 923206709
2979 1569 348104033
857 2205 894804878
2160 1332 152709190
55 2302 546618177
2677 406 321821164
1280 385 874723518
2727 1556 407030410
50 298 734273127
973 2224 47246843
810 3 890567009
67 10 898659254
543 687 617026340
2392 1364 206094811
2029 2214 668214139
823 826 636285464
1325 623 658682969
2047 474 427926727
2215 2968 283031914
1524 1529 885007288
1831 183 231122472
819 2323 654628836
2260 2218 683822737
2815 2138 726589309
1128 129 260962542
2494 2103 306258077
2058 2973 319128350
2089 1446 95450306
962 2614 657255611
758 2866 127439859
2074 612 177682847
2559 587 30971503
2591 1029 683131384
380 1170 121484742
2389 2571 884056601
2816 1602 234399491
2386 270 62845556
1171 1059 67803417
415 1819 205378935
1010 2438 306878051
2403 1651 964399693
728 49 282989819
2036 1792 86510497
701 1785 865507358
2714 175 6741969
2862 2613 192503282
1 69 566496325
152 2338 322374358
44 1484 815047176
2578 355 380256426
