2580 813
2262 1704 117505739
1633 706 133089100
1631 646 298064718
1072 1121 465219320
2493 642 746717537
2242 552 953899338
648 1878 958907616
1518 100 28797756
478 2154 333485051
1957 2511 419900847
310 1119 493705673
2176 2559 778221315
1622 1216 697570573
165 1181 770032627
2003 1411 734258760
2049 1736 234279717
2543 1926 765805003
1665 2139 491201586
2006 1205 120759844
1087 1361 422439542
1895 2481 910940591
2535 438 898608043
161 1245 169922901
1176 1230 407743171
1905 2540 254245319
2030 522 922146958
146 1004 565666587
313 293 37955268
348 2560 939619148
2194 1821 930198568
193 534 30456859
2168 1737 806314843
2077 1038 772587884
1494 161 867999827
676 1059 528423500
1705 1315 610193678
2524 521 81776622
1006 1576 457025202
2413 397 566568060
443 1561 583506486
966 787 116061416
1696 2098 350868617
136 1827 813766284
1343 2409 608330990
1292 2108 32383516
1583 1111 400063444
715 1289 998140903
412 39 105172668
1728 2173 685257947
699 827 786341987
2243 508 330959209
1656 2419 408233488
2088 2424 115683897
497 2167 779550059
710 1396 569117001
1824 1127 474199215
1845 512 344332856
1880 1395 193800218
1507 865 367054827
460 1794 915405302
1243 1468 623896550
319 144 516099206
1964 2497 257419066
95 807 487386326
2453 1062 772345860
878 2200 873426409
2252 454 198002823
11 1372 629279612
2401 614 500370668
1859 602 548233382
208 485 968465277
2018 2538 411488660
1987 242 885499209
676 2470 432404109
378 435 133348373
1514 847 457685537
2564 1855 729246452
2179 1556 726472762
1765 919 982067995
1116 1261 985836734
1811 1303 631005865
1181 419 69664561
267 2105 824969115
1841 2240 154291899
1411 300 572713664
565 740 454917654
1996 935 569318712
1455 1390 201917863
2046 967 313463277
358 428 588239183
1058 63 578877365
355 956 507450520
764 69 209874868
1604 2520 338734898
1700 1077 555211544
2223 203 467625267
1910 1252 529150906
277 1664 575025603
283 2526 172749052
2559 1448 424278284
165 139 803116957
1372 1846 985439902
2483 398 513625979
682 1076 309190108
249 751 598368742
1053 1639 263670998
888 1520 547460965
10 1404 971688371
2308 1161 150176172
2571 2307 982009216
845 1234 7920155
1251 441 117312296
367 2474 833247782
412 1331 741080769
392 2469 453186208
630 876 452632666
876 828 600530343
1197 723 25460994
1619 507 415927471
730 407 654325648
1823 994 314891240
2407 2154 77048014
1441 1970 710407005
1250 1602 772307914
625 117 846316913
769 2124 52035768
296 2132 603116696
496 691 710813880
1148 163 691152810
1086 640 778632
1673 708 963279166
1582 1886 260791708
143 2066 751153016
867 865 89590612
1121 1949 392743292
271 1017 693083939
1703 2258 878412462
1384 316 881050185
1303 27 460312346
952 1238 494646134
1781 24 442228839
688 1407 94977034
479 2202 764025464
1055 2289 682896060
69 2035 530967801
1530 2363 501463948
1359 2565 102289956
503 1419 293492776
415 632 564374381
117 2032 811296401
2267 1891 28952767
690 2139 414972138
2223 789 559095450
2566 112 459346438
2434 2398 571112219
1264 1596 36261570
76 1396 453115004
451 339 345663564
984 2516 462584180
488 1296 631642352
835 1540 124709577
1043 2401 807083671
825 284 169428463
1016 31 442557370
2049 52 747906587
980 2339 331747815
648 1192 681345038
1326 2161 403661990
772 1264 741139056
630 790 754173737
2402 1428 615846198
1615 1276 359992181
1319 726 308945072
93 680 556216431
2472 1379 263054548
296 767 689172
923 1896 598705789
886 717 514618947
1216 530 785942654
1795 859 812966662
1201 1763 681192301
711 146 597670716
1186 2120 625103204
1714 923 728987633
2086 840 703938282
597 1307 561073784
1026 1333 747741294
118 1667 772372687
6 1213 952232406
26 2442 653841596
761 2543 191206580
875 943 328626782
431 903 752427590
284 1575 942487165
1157 756 930478138
575 101 828714641
1189 1184 57462857
2217 2447 736915542
1495 931 400451562
598 1120 428024873
1910 1105 187341225
502 2154 843852864
1320 375 104770011
201 2408 923924584
852 2344 948566470
589 29 681925227
1018 2543 308547884
1804 1613 914538691
672 935 405465887
406 237 994782813
2269 1401 426029845
1893 1715 28806964
166 920 593657525
543 811 394408860
567 1291 988699155
965 529 936232098
2267 1343 203917371
1985 145 905350978
2438 789 794898588
1125 395 271592036
1526 1405 529563799
410 1191 769510603
1224 1885 200223621
150 89 51757782
1705 625 77110451
2155 1631 312777618
383 2379 960266087
2138 1541 785937609
2542 340 835122823
462 1012 660798499
1202 1776 215853103
962 882 277051040
1797 253 643060430
1918 2144 153864171
347 1389 961367088
2486 1714 77778404
1161 396 148991581
19 1941 921998731
1828 2471 769623656
347 1644 42772729
1550 319 296354723
875 1341 751715128
1548 1643 72398125
1103 103 546169685
1751 2263 688805263
283 1618 885851353
71 2036 821824149
128 747 371606061
2143 2435 670729538
1223 28 523001903
1020 2358 452190218
2041 175 562218498
1709 2225 440458333
1403 1417 175145396
4 1452 255582120
2327 2038 269577187
2437 1038 90365241
500 2225 892515136
237 278 229450964
1591 1589 981360431
890 1195 372541616
1634 760 235345896
839 1479 901411958
2412 705 403755867
243 437 964279088
20 2342 712155226
394 672 697175445
861 1445 524245694
352 2214 93830642
1022 1043 566809727
2361 907 443122859
81 343 819023045
1550 663 676851375
2140 2259 966886474
2439 2232 181220757
359 1011 988612883
2559 442 788824993
978 1927 829021734
2053 667 452052771
1753 2294 641738504
2179 2179 124771440
1833 1513 113191182
1871 2441 47332335
1168 122 903454636
1576 1284 91992650
482 2240 46286939
404 2239 505746356
126 2488 641883716
1520 840 909351131
1180 1045 135771295
899 2441 30735628
1176 404 390624346
425 2541 968332012
2051 2292 868624315
2432 1603 733421747
1550 1923 476968134
1646 445 905566636
964 26 354579100
1787 55 66775494
1848 67 229496697
1419 1257 874326562
1169 2010 828758610
2029 293 78520942
748 511 64823734
1536 1696 876603684
232 2461 463818537
163 1551 677165571
1574 1209 586831008
689 1465 574589035
2446 1393 692059127
866 778 972393822
981 1797 361427903
1246 1025 325914428
892 1248 347669037
948 1146 13248608
1656 86 664581565
1702 459 692382216
1104 225 318473932
500 1480 751177842
1500 2502 262755450
443 2532 98771582
1256 1557 448088085
2119 1026 359122850
388 1761 920218227
2021 238 136938974
1581 255 552742907
2112 1289 355721155
1074 1442 476530996
1175 2279 891876343
2305 1906 833179904
1403 426 759003249
1549 1537 47377214
151 1326 634928605
1714 577 290952883
1840 1950 251324359
2427 1269 648379425
1815 2431 106852217
1456 749 816236787
1999 136 620560991
401 1069 248389801
1574 745 180520337
716 2518 129522120
50 832 532796398
410 122 604582700
545 644 471562377
2532 206 701412027
1047 2215 591123329
278 1082 854057242
407 1931 139626665
2204 1823 140537490
386 1338 406917186
1024 706 673296124
804 314 237899949
298 1255 625164705
1289 1753 98310744
2003 1165 895067324
323 1344 75930909
1911 145 358639983
467 1704 185470884
1973 485 973654022
1484 698 818736177
2417 715 584613571
248 1926 709500529
717 1449 494565114
720 872 13544999
2350 2177 952418414
1119 2219 272053665
1245 2317 786488386
433 1036 923916254
2437 170 646640078
710 748 478772105
768 2269 205209955
660 1256 436169022
526 421 384777537
1906 92 801425211
1535 459 589482004
856 2269 767845435
26 688 262688872
916 1368 271557184
484 1901 754569256
590 2333 883973834
715 2341 685675457
1223 701 223353724
2523 1159 575323701
1091 2105 313006483
2481 959 351831832
1714 1065 985412358
1173 1696 985701635
975 310 611130221
417 2210 274131816
329 1351 224219431
604 2459 39161106
1750 1164 279213486
2333 1280 651706942
2515 2123 1670707
409 2018 227436996
2544 458 719318975
1022 1028 795176402
1591 524 169754220
327 757 572041658
520 1718 847518097
147 1878 337445416
2379 962 427312468
472 1156 998058549
1739 1471 891400371
1344 1440 737594083
1682 1503 943541809
1674 226 219028029
713 733 561874635
2478 97 428436885
1600 2491 895267101
70 167 656702770
2263 2555 89781380
853 1201 554634395
9 831 568122892
276 219 245911036
2114 2048 282820245
89 1290 452965021
874 1651 114264816
1348 1080 831559490
2367 643 869158111
339 224 80468843
632 2463 871558589
33 1595 626811512
1502 1196 761328830
367 1504 66033813
849 1749 212383358
2542 620 938210853
1673 867 708793387
1591 908 575780834
1509 1140 284099387
2357 608 523860294
1222 923 635342743
2198 814 236585112
2361 2231 312946330
197 1037 477723738
455 84 63813515
469 2374 553692887
1809 294 215488476
1770 2271 734294889
2490 2433 16311421
352 1791 303640383
2543 1899 443687618
687 1405 464208808
1708 694 675263041
44 2571 358635052
644 2540 763428458
1993 1407 80423209
1633 1032 704761772
464 251 7510726
2275 505 173266376
1379 1217 914133987
1963 630 742770003
604 1713 927085146
1063 1982 921795953
1080 997 909321425
2135 1093 57625253
266 1748 403795734
2318 2181 443938133
1740 864 954126338
1006 1689 719656487
397 1698 56406429
2556 1189 816332379
2127 1899 299379011
2100 679 529581393
1759 2173 756535520
389 1110 577585565
601 2367 234214161
1594 889 136389465
592 2537 633292220
1399 703 899365810
613 1021 45078858
400 1814 144652363
2 704 85951791
1042 201 882171589
24 105 537698528
2260 2282 848225570
2093 825 926823521
902 350 573395831
2139 1658 769762961
268 1898 332716560
2265 1356 929248148
469 553 552714084
0 2099 450494724
1395 76 607576712
1 651 979303606
2281 607 775289729
1475 2577 38942927
2060 730 315042301
794 1860 613555039
795 2208 578945820
2117 1683 22765199
235 1668 430754860
1599 1053 54487827
671 160 404607286
2358 579 696217675
1717 814 311258475
1076 2353 665199003
1930 101 48000919
1615 2031 640736000
1045 2266 946046026
2030 2146 233985720
2372 463 601281076
1691 2300 25435167
1499 2215 835456433
1739 2544 209594635
1622 1803 872479484
459 41 862920328
161 792 889735609
1495 1008 604819129
523 2142 564063165
2191 2377 612299800
17 1331 594988723
864 439 40063668
2373 0 931024907
2317 1546 784086931
1742 703 134194255
1852 2004 930121412
1585 29 606732970
2409 1044 994101011
2202 1257 643407245
2405 2568 620379593
2206 749 114107698
463 1217 372195810
1112 843 943471816
1469 440 571431515
1808 30 287863651
1742 241 195047485
2067 735 363522435
165 2531 654023420
1620 2071 564939491
1777 2503 603726243
512 1266 450187164
979 2128 649544920
2397 970 690298162
916 88 319618937
1865 231 97238725
795 1673 610525758
2573 2001 913106146
458 205 229465755
1939 1850 98299829
718 973 687620249
2565 107 333572613
1897 2496 674153887
2342 2235 340014205
289 2078 166115782
2164 718 42826993
2330 2272 587398909
818 2347 499257962
1264 2111 300004079
147 1539 156689404
1666 578 743943856
923 1069 865264701
650 1997 724890815
2003 1987 573669407
853 1514 738315519
1506 668 542889421
326 699 514665709
1089 786 72940427
688 1607 432407089
2430 2445 978058975
1616 2361 150349179
1747 293 376763023
124 2040 496001770
1782 1644 873684841
26 2208 343743774
913 821 146264904
1769 1477 865730099
384 769 732629142
2562 138 795286853
954 1282 562548984
483 2059 569567595
1891 2024 74800758
2524 1458 106237402
1382 1693 659243467
1391 2506 65830020
1374 1616 361491248
1676 2155 957704978
883 666 111273538
1811 2309 904497834
450 290 392602432
1318 2074 996894352
384 2181 602310564
485 1273 320145852
1364 1452 574004568
2052 146 299990121
486 36 893448284
560 319 874767669
1150 2242 471095266
2298 522 267702146
2071 1644 213310063
761 1810 758702855
853 1457 412965800
1903 1427 119871348
2514 1385 883559429
1964 1692 169110674
750 1165 132229130
305 2154 145109755
1905 134 202435468
965 2172 451939222
923 1844 740542433
1271 2315 978507011
2324 2217 864074909
861 1860 864334067
1093 360 616513163
1422 1129 65219741
1445 418 423614308
2132 1692 80840121
1171 2558 956114256
2105 2398 990797571
1579 313 638890474
