693 299
294 667 702451878
973 251 212367895
877 636 295644895
721 898 845929042
225 474 836900558
814 879 966563741
941 762 769501529
706 143 175579231
839 185 753938858
139 648 660986677
385 652 885747761
438 7 843712361
315 488 945424168
354 338 339805571
256 716 135180953
815 810 475686484
512 655 777928744
723 630 725741166
121 951 379600
468 388 450876698
164 81 62877798
622 346 179123682
931 987 115353634
299 864 803748059
105 753 596583530
876 102 124994222
857 680 268697650
652 162 119002173
308 176 848980692
343 289 206301252
787 98 112886438
759 832 938780069
93 875 346471545
730 10 404493577
698 436 998498175
485 923 171047238
391 207 692524873
621 13 882580394
982 897 845955343
547 345 520714355
496 792 659726788
936 252 525536600
186 307 681682131
64 240 723137805
377 274 935413898
818 698 716252067
872 307 542409636
714 450 346524800
79 539 860373216
249 265 289593879
763 877 624614534
124 331 617351809
53 803 214856123
355 306 161627713
95 401 605711720
872 579 769716981
405 118 492354658
170 619 413475644
289 462 940458705
595 829 782869044
355 193 60933775
696 423 720386982
270 896 261831920
957 544 275516956
772 176 52170814
731 107 685740522
695 271 389090035
520 292 185684018
80 985 48309296
593 893 686513512
609 391 721538709
426 61 261931833
969 435 436433939
301 39 773462767
423 949 792345868
793 812 724247821
29 483 14521718
497 89 358568646
66 806 911630786
912 901 126433355
556 237 838638087
546 460 371967167
790 527 107509812
967 625 912629603
771 471 790084208
501 173 20167108
778 264 540343901
954 268 775485426
831 626 624251249
186 439 83781220
804 677 321330857
804 119 180067042
410 239 8697445
50 538 453400682
447 226 800168514
368 950 381307481
823 899 65065115
784 126 526723412
180 410 70636283
432 892 655601891
140 938 864225355
578 338 873016060
882 572 216039507
520 659 206806193
489 594 12966834
121 850 947965863
22 293 590614410
73 272 86281228
379 688 971430607
703 648 495312827
497 740 675841424
687 947 897614143
514 414 279060940
968 522 863658280
433 689 278267073
211 558 973607832
735 592 890431002
291 914 564359281
761 346 22232683
704 23 418782708
153 840 9190167
59 537 206716259
425 801 966380011
950 212 76400961
270 264 343946942
737 317 476578409
189 448 834623710
620 907 48835147
250 349 915226783
726 424 613591992
703 70 921745731
381 300 362176920
508 874 548596896
147 897 457897063
61 916 856109035
533 470 88561269
134 523 755828912
345 524 286634328
535 217 178630833
217 562 515722731
176 492 807549652
996 555 383781161
428 689 609481339
566 299 395675398
56 104 400245116
693 660 624686376
565 91 546209414
109 565 332436642
143 608 760921403
619 279 428594393
580 876 194996279
627 713 637512136
853 138 109427013
195 261 415667957
522 711 386185815
827 885 109856310
198 856 380499820
13 646 218836065
648 440 754858785
84 490 43474109
157 425 597224177
374 448 185750524
452 383 328026492
742 327 336612840
579 55 266373729
433 277 79422217
134 164 609219617
12 711 234740949
402 68 962993122
695 296 679584947
99 981 638815740
692 327 346037575
42 5 33601594
472 512 414261109
316 557 212403589
139 433 60075011
583 524 971285502
844 586 541241760
160 680 814544865
659 796 698118699
440 981 427009612
118 340 38666095
511 826 275005613
571 16 429334207
592 475 372312931
936 884 143354292
379 865 339661812
629 163 185682475
825 882 77678615
308 298 860828216
321 82 712444495
242 768 118660875
225 549 446600784
189 662 600343934
293 632 272416531
36 445 218211790
366 733 319682048
243 942 625807734
441 976 226053942
138 587 331850016
104 684 99128190
511 1 521226208
730 224 313931437
352 997 439663555
587 348 781767899
982 104 766771992
941 644 622328764
994 106 7614490
718 891 707076025
335 520 995253532
402 186 847063689
353 30 415271389
210 283 798922392
444 479 410488553
407 512 186777511
568 207 271891120
347 255 828852272
556 276 321730512
916 275 648031044
583 499 31761010
498 187 307083739
599 992 355347740
534 616 110454403
814 973 101281484
947 408 198410001
206 76 754137461
409 38 166898435
279 766 651768624
837 568 345231088
472 919 494220169
485 792 710525545
254 317 193455280
508 260 732085354
218 231 710765806
741 1000 218307924
945 147 942774446
630 903 93957337
404 273 243046009
420 258 779340056
992 767 949969114
803 17 435054496
814 448 891226688
859 597 152464544
786 812 75875806
538 522 641211078
555 841 56961015
650 325 477145715
789 573 958534418
272 506 194475700
716 638 222123222
908 745 963776350
688 155 872946713
835 466 948556484
844 444 544455133
221 154 424455068
490 678 447922488
574 72 364737758
831 890 471749791
57 747 681627806
86 225 655296288
480 822 540694565
209 524 825851455
161 808 499582749
504 371 426283881
575 821 499436518
378 491 213882878
491 406 285233912
811 179 733342521
315 944 217056407
411 90 575299121
447 680 650776893
483 144 374957843
843 325 794768116
969 412 542930829
522 801 760246011
526 382 907239966
321 569 319168624
985 115 912422083
353 788 395 792
158 848 302 849
139 206 386 285
565 309 815 956
71 445 629 672
202 164 272 660
18 155 81 985
2 283 255 954
77 408 272 418
264 510 945 587
453 892 582 973
755 675 991 799
537 703 634 858
407 657 997 968
578 311 758 382
457 276 501 392
376 277 938 553
155 131 321 595
119 193 857 723
18 369 990 937
471 387 931 496
305 520 978 908
566 478 581 848
596 444 921 634
113 69 623 874
530 209 936 696
82 212 836 960
611 925 820 954
225 491 324 955
227 251 925 420
501 1 723 850
117 884 253 969
483 1 878 890
421 48 451 868
377 6 642 367
13 641 360 680
249 140 610 385
379 149 473 828
731 179 960 877
205 900 675 906
579 402 667 856
356 533 391 548
50 54 424 545
739 345 995 884
24 221 950 545
268 283 798 955
479 158 674 631
180 579 866 879
483 455 651 511
29 457 957 774
708 843 957 906
410 137 873 600
500 2 818 847
321 118 762 451
437 209 781 1000
833 450 862 930
522 274 969 892
748 745 892 855
259 615 426 962
462 213 713 579
655 521 684 861
332 21 809 773
169 236 581 602
381 299 464 737
228 590 577 995
525 39 932 419
557 139 670 974
586 62 908 223
10 353 921 450
227 483 750 797
425 578 434 925
619 362 672 516
394 499 846 512
285 494 676 704
264 296 830 721
32 603 263 879
729 357 782 530
148 340 856 840
51 365 290 689
4 119 646 371
556 214 847 226
77 163 267 341
539 219 605 439
582 196 696 779
88 30 948 932
644 521 732 637
388 589 545 797
149 421 812 884
566 560 817 911
325 790 483 806
167 238 946 251
546 866 670 880
107 109 829 846
284 377 380 708
58 208 812 874
110 361 183 783
163 420 590 880
146 295 152 690
231 378 318 627
55 813 597 945
603 143 692 659
95 298 381 566
147 898 309 997
173 438 444 891
108 257 348 886
359 157 494 238
103 616 858 634
787 13 861 244
11 395 581 974
25 129 407 416
146 358 463 662
375 869 419 946
153 484 247 518
612 195 933 653
13 119 377 380
56 669 629 970
19 337 330 530
416 535 445 961
369 633 576 886
166 221 380 841
162 549 720 563
160 841 396 880
129 207 766 621
143 257 793 359
350 77 632 302
81 388 956 847
357 435 730 536
430 593 461 910
243 20 460 461
399 447 465 998
118 96 263 691
33 492 684 803
140 535 523 627
421 424 510 497
101 427 330 656
524 115 966 571
97 162 619 700
112 144 599 447
211 537 663 574
722 62 825 325
957 746 1000 793
481 202 753 886
100 379 344 492
43 662 741 954
599 314 834 344
158 458 891 783
48 204 94 704
637 625 975 756
193 42 758 463
698 62 958 877
557 262 927 819
196 65 494 962
341 289 965 771
267 130 720 579
364 102 506 279
259 517 811 937
342 220 713 919
336 28 355 216
659 54 776 164
240 542 853 956
673 577 848 988
183 509 866 867
423 256 637 267
344 424 793 802
97 335 570 933
735 288 908 514
66 356 619 700
785 720 870 769
439 988 948 991
279 459 592 467
987 675 998 982
339 223 568 240
496 437 508 442
455 479 910 536
308 78 656 590
206 565 429 579
46 629 170 956
648 425 889 716
451 474 764 512
739 377 926 638
77 30 851 194
241 232 825 926
113 780 703 923
340 35 593 519
145 600 349 637
455 447 850 486
0 325 383 882
524 560 545 869
503 92 583 493
49 67 855 511
120 177 746 388
683 265 776 890
428 691 747 847
123 452 708 718
85 203 641 800
424 447 837 952
665 310 978 536
482 392 626 596
336 278 613 415
444 721 684 884
30 335 396 557
24 124 492 323
471 472 560 551
234 425 323 530
526 526 622 749
228 458 623 595
205 661 882 723
103 381 299 836
528 695 641 970
54 235 766 503
515 326 959 739
13 118 505 646
68 394 768 456
201 377 377 594
460 142 797 338
703 127 909 142
64 858 994 867
635 424 666 768
13 303 252 353
393 124 798 490
227 273 307 687
96 282 882 878
413 140 829 898
167 298 254 832
23 302 963 428
86 374 385 918
639 264 806 830
44 10 622 579
671 196 854 211
40 97 706 645
617 376 844 539
329 330 556 720
304 12 429 129
54 455 830 588
204 913 987 972
440 306 740 407
61 395 218 780
565 59 851 347
401 116 978 998
638 381 754 648
258 559 956 876
756 635 815 804
496 410 902 576
141 390 448 655
816 173 914 207
110 455 751 621
328 160 706 971
8 680 152 740
443 353 611 924
894 114 949 796
206 150 762 792
684 692 715 996
862 110 950 267
388 197 423 721
562 701 992 869
205 295 451 649
156 387 994 755
330 808 336 898
361 149 939 382
218 437 479 703
498 230 810 882
527 679 528 737
390 43 597 111
578 634 950 738
240 424 423 908
436 447 985 600
356 24 395 56
74 426 698 569
83 716 136 884
42 216 124 270
234 580 826 990
116 872 478 901
565 32 837 280
559 99 874 862
707 598 886 687
410 88 958 448
467 379 833 848
160 23 943 367
83 65 353 457
20 338 717 812
332 110 685 915
134 128 540 772
731 659 926 992
229 323 991 735
48 279 837 465
56 419 764 904
615 538 851 963
293 284 516 366
270 183 358 624
242 632 262 907
67 441 522 578
140 471 272 689
379 330 839 632
429 207 813 631
315 535 521 913
119 415 481 470
645 605 924 986
316 652 814 760
693 442 986 813
