500 509
380 381 370569
335 336 853342
89 64 412696
39 63 638982
309 310 755581
38 39 258775
94 95 477714
69 70 415655
136 137 177552
451 452 453828
159 160 719691
409 410 813522
199 200 47234
446 447 597626
283 284 275685
449 450 405692
157 158 719443
18 19 412498
130 131 776897
265 266 600192
264 265 971663
482 483 63709
302 303 631741
277 278 94485
271 272 143742
435 436 945082
351 352 890341
118 119 87404
386 387 647677
164 165 79899
348 349 45137
485 486 482608
2 3 888477
418 419 207382
119 120 333885
123 124 699110
308 309 958630
169 170 991640
220 221 453060
343 344 711243
475 476 422285
321 322 513156
473 474 636797
450 451 764599
85 86 960635
341 342 665821
476 477 690671
294 295 750258
151 152 369102
251 252 456527
121 122 445582
108 109 928009
373 374 212756
372 373 53175
345 346 748693
158 159 72964
383 384 753404
31 32 89248
353 354 209381
55 56 562181
338 339 980895
0 1 993877
242 243 770770
17 18 38084
387 388 731081
394 395 335037
349 350 823
327 328 341459
160 161 409932
12 13 463223
178 179 647478
433 434 748030
173 174 17853
304 305 763258
195 196 253949
422 423 136949
262 263 147766
388 389 476605
497 498 523337
103 104 878081
440 441 154923
470 471 963740
319 320 196253
279 280 769385
79 80 827816
25 26 533466
406 407 313566
86 87 427740
428 429 658727
39 40 997043
174 175 32482
459 460 545923
24 25 586560
499 306 753079
402 403 436803
124 125 563749
315 316 98315
278 279 238118
140 141 154529
317 318 581549
105 106 740576
307 308 641806
263 264 395684
254 255 71840
248 249 113547
223 224 278613
423 424 131432
177 178 466285
362 363 564455
96 97 710844
413 414 972387
141 142 794422
204 205 594355
286 287 354340
221 222 707743
302 411 741361
301 302 132974
176 177 156365
344 345 352991
76 77 940847
235 236 923084
332 333 683547
75 76 399915
134 135 718676
139 140 925723
125 156 172560
3 4 449408
325 326 419316
56 57 868596
243 244 839779
490 491 659940
42 43 55976
34 35 908291
400 401 722930
180 153 577936
19 20 160480
230 231 435082
424 425 378856
1 2 84918
366 367 307260
126 127 119431
187 188 443108
316 317 48042
83 84 358684
93 94 399782
30 31 191940
407 408 142445
486 487 802661
106 107 681605
314 315 493346
437 438 534538
293 294 526307
60 61 878001
426 427 45070
197 198 461583
484 485 129451
26 27 38893
102 103 693468
240 241 189145
376 377 904903
225 226 810787
275 276 420393
456 457 729343
133 134 979615
421 422 830732
7 8 198289
471 472 697391
189 190 504487
65 66 760584
66 125 740826
300 302 453179
401 402 552378
217 218 304400
274 275 566239
185 186 620938
13 14 408479
340 341 875652
209 210 348397
81 82 326774
488 489 564650
480 481 288604
