500 124750
143 266 182103
410 13 380976
178 120 395174
124 371 310221
101 289 220549
12 265 393780
490 184 267492
166 350 428572
148 413 431516
408 95 205706
271 480 304833
229 205 335005
461 20 229780
63 24 306958
312 111 254982
356 108 416577
285 492 360970
367 250 363070
67 68 494103
127 45 313560
297 6 400862
425 127 346874
37 230 294904
238 73 310739
343 137 277213
239 123 412673
187 131 217288
164 438 446947
497 145 295247
478 132 160079
434 60 426856
38 249 381832
470 162 309706
391 398 362831
322 231 228272
74 106 204869
487 51 328770
314 406 200627
172 253 335087
279 156 330934
413 395 303149
366 443 399106
446 448 320983
333 493 421792
462 321 324878
194 81 267288
217 155 352006
159 272 427270
446 85 421677
20 306 280734
103 382 123650
489 231 314631
165 401 180513
95 46 263390
369 93 323660
305 104 539692
385 371 327209
231 354 321206
315 430 391203
75 2 252194
257 497 278892
387 334 235252
251 22 515250
338 305 328441
81 336 369881
265 395 386233
294 486 430421
431 297 305098
177 115 433107
356 0 272761
327 15 394048
149 478 234703
414 245 205922
392 105 213991
25 489 294317
38 460 424982
477 35 319419
47 196 381815
273 270 382203
402 321 301441
154 381 285347
146 416 515444
156 135 450223
65 394 259370
119 59 172231
6 270 311456
32 58 389583
298 369 646406
471 477 368993
111 427 161610
166 51 269412
483 297 368046
288 433 329507
321 410 349943
483 450 328822
353 470 384095
94 69 296433
368 115 140999
225 8 62625
205 328 242936
297 122 413036
43 271 398166
213 53 393167
479 31 350345
486 381 457011
71 211 433712
344 164 373432
363 104 251306
292 454 399610
324 247 190796
388 285 198304
188 372 256092
212 409 333084
165 376 342779
257 54 433002
266 237 258733
199 6 201251
9 132 335578
218 323 388216
102 308 391219
414 179 202596
175 24 183912
225 120 429532
121 324 344250
135 395 248540
475 336 398389
288 421 272136
261 89 255021
407 491 341201
107 349 553165
214 394 377587
285 281 459997
296 19 237885
1 410 231602
427 383 394605
461 89 203422
153 91 312291
22 265 454739
300 298 501687
444 403 313498
87 81 293647
384 456 207344
74 60 386042
168 156 467638
156 328 264804
437 433 424387
24 53 332628
272 260 418713
395 131 352354
343 394 268309
31 498 472383
370 441 187617
449 199 170611
103 286 267958
279 451 275243
138 487 344461
138 139 487512
200 320 395028
7 441 399431
185 269 357776
433 172 406358
371 309 321558
174 76 399838
145 343 288560
337 470 269789
4 145 327068
69 247 359482
343 87 430671
449 327 398322
98 81 411259
40 437 255511
121 392 325170
102 442 270630
318 275 138264
231 446 166837
60 423 467415
325 454 291448
81 285 576162
362 363 339014
162 366 244689
369 56 515151
234 402 358526
390 370 371326
182 4 488791
164 444 305217
401 362 293964
107 344 308326
461 485 230040
150 442 270041
199 219 346864
186 123 375917
174 378 437576
161 133 355983
427 317 259730
292 260 346073
288 151 307802
295 289 415110
352 303 263116
134 261 423626
368 278 479982
134 485 267775
218 454 538122
487 41 237597
23 158 398334
363 7 351326
66 14 423078
364 204 231276
417 253 343825
358 159 243779
346 278 538760
322 403 217521
431 101 261755
44 355 430940
429 197 467715
321 475 467361
436 43 373820
143 210 288804
483 395 329001
460 287 210119
324 289 414390
284 394 340749
393 244 299315
198 437 497023
397 314 233471
402 110 390581
36 393 332882
364 224 538081
367 246 358688
358 163 277319
274 162 263271
490 124 167741
142 90 302784
286 302 407863
129 219 309996
256 249 231145
282 397 384184
199 208 256911
485 79 402144
40 31 300814
49 152 393241
207 218 310449
140 123 250536
62 479 309535
329 353 339036
303 133 305208
228 464 263974
282 15 596104
443 289 447518
241 370 285385
448 74 437510
424 82 434761
78 122 426074
263 195 498119
296 325 448222
494 276 239817
247 94 309937
4 333 321864
174 492 274908
130 442 262099
69 290 253410
97 74 569082
259 38 370837
481 364 534923
291 148 217490
479 139 326539
8 458 397948
124 304 513149
275 434 304140
481 299 337926
31 149 293478
85 86 215994
6 260 363666
216 140 327198
467 234 315072
284 483 235794
37 153 357210
52 183 202418
457 203 288230
68 174 321446
376 204 479174
34 64 296281
295 245 379859
367 141 396812
9 230 407300
70 438 517023
266 246 283955
239 498 387012
176 231 481473
123 250 308807
458 484 433822
149 491 477998
371 487 417280
483 105 468519
128 264 305815
89 473 466709
480 107 466213
280 318 182060
377 31 398202
303 343 286739
338 92 476735
235 164 336624
194 481 109101
372 268 399167
466 64 364037
498 414 281462
333 269 424838
60 114 177530
51 290 362743
250 181 371556
424 181 287952
357 471 332884
409 326 381162
449 348 369586
331 332 512045
214 336 210899
39 432 364319
443 172 438726
405 479 314479
319 325 388355
289 403 390570
412 348 523676
468 112 301740
203 479 354800
150 291 333631
164 51 527080
388 96 424707
300 435 430760
215 166 206947
8 127 350958
123 119 406241
179 480 346221
82 495 277458
131 443 248175
445 438 511439
253 3 325919
141 265 308603
108 393 347424
17 114 368998
431 169 225652
278 34 317321
490 59 162289
346 95 362880
390 12 223926
273 255 349982
180 43 277593
36 280 316059
449 284 317820
201 484 319481
340 279 172112
125 232 354715
298 163 449350
61 415 332003
22 149 483955
269 470 350365
393 207 305914
227 131 436285
410 329 231478
395 69 285413
337 418 265414
443 78 292118
313 371 377640
242 67 359948
229 84 287978
296 144 357393
447 145 437215
241 153 380359
182 279 336165
126 72 402324
400 380 544975
455 467 359886
132 29 493105
316 46 545319
438 372 441315
30 351 445476
167 488 147712
177 401 309737
13 462 242867
153 432 202275
376 184 340187
225 385 293720
108 53 254283
397 287 358587
395 357 372694
111 242 366460
33 476 354682
148 453 186066
30 97 425018
481 134 418300
486 102 212071
285 469 311463
355 318 448597
430 290 347930
26 24 432393
22 463 313773
73 70 299684
438 56 247344
4 54 561081
88 187 490856
288 335 303995
244 252 320865
140 97 286093
181 95 286106
236 64 336933
438 51 274333
33 19 140811
132 198 268598
6 93 345267
34 78 241278
296 255 227888
217 393 508597
311 183 247227
75 474 251460
110 84 722860
205 28 379809
400 237 348319
282 383 269796
10 300 436700
29 296 494642
80 254 331698
495 152 375619
370 440 386399
250 50 393950
6 238 272464
411 5 466386
332 161 238282
157 161 272000
73 69 442169
439 480 327164
56 452 291466
406 36 320102
163 316 438733
455 254 295185
28 248 332313
208 293 403628
373 449 386227
67 49 387941
26 470 376483
333 61 354725
352 95 262026
479 424 270186
175 323 259494
128 238 298277
101 308 314476
272 222 324544
83 186 302636
139 492 162930
109 489 389446
167 390 275629
225 100 466402
481 490 361636
144 425 300711
483 17 511963
446 250 372505
135 224 437220
407 357 443268
347 496 253930
470 58 256522
16 256 240701
411 228 322263
202 291 375479
261 354 485824
76 47 300477
479 393 260969
87 294 404097
348 96 335511
148 168 467248
341 25 334414
344 340 330137
198 268 331048
462 449 250903
46 384 262363
60 210 433176
381 440 244249
386 224 404061
250 238 290149
321 174 284513
278 295 311009
468 313 229925
471 303 283130
485 495 423728
86 390 333441
161 180 381110
325 430 356543
273 143 458036
440 389 352307
390 113 307831
287 128 242040
247 257 291711
314 321 269484
32 38 262488
85 124 418387
8 452 247071
483 373 447337
283 293 454457
259 200 374825
262 469 379849
384 135 397185
42 257 328049
274 332 504588
343 471 323037
14 488 375577
318 81 475381
425 296 249690
414 6 402991
364 33 348427
255 198 262327
289 270 244890
422 408 392682
216 59 220734
402 165 374685
14 163 376665
120 207 377160
67 358 321681
303 294 205387
135 234 372933
366 426 257342
499 42 480676
318 329 205123
355 384 531318
453 215 335938
345 157 396139
346 4 473225
286 335 305392
335 136 446603
238 377 341842
459 348 382670
426 287 302473
330 79 318921
170 315 266859
343 499 288422
78 395 178151
155 158 385041
268 8 175807
29 205 223101
108 452 191482
186 315 428588
405 417 171264
433 21 288348
255 359 444162
366 101 348247
381 419 342253
185 396 393559
380 217 327878
78 208 294564
128 448 319090
19 100 269686
163 139 375943
209 110 520661
346 475 427621
422 61 273622
37 362 273214
413 103 251718
148 257 358705
298 411 391041
76 363 290396
5 187 280441
383 30 397109
330 228 393410
174 180 350332
364 390 250160
457 3 317773
191 347 123928
283 297 433769
387 283 319752
358 147 210110
464 413 464029
264 479 392137
6 134 398855
66 39 453128
420 451 374513
274 232 392004
154 41 267369
200 89 354610
248 484 230687
233 306 543817
408 375 224195
295 425 368239
133 488 314190
381 410 463010
245 474 255465
59 354 339667
45 91 263610
435 31 424614
117 470 322480
271 219 465128
483 343 425182
150 461 208613
353 155 496617
178 311 312780
152 417 412269
407 60 355772
397 49 319730
391 23 343879
215 309 385407
383 58 324301
400 326 227886
70 41 257745
300 200 381252
82 360 315580
421 99 347703
67 226 388939
261 410 416683
133 237 430872
403 92 443312
400 83 404807
20 328 381418
424 105 357680
204 355 381316
237 228 431436
399 140 200820
315 10 418837
202 164 476006
356 225 353251
301 87 206206
44 294 352352
208 310 417128
117 10 412661
210 449 139281
354 30 158812
245 181 420314
253 4 348537
413 384 282690
125 164 167798
472 70 442069
385 202 233821
486 360 217247
457 150 350950
28 173 191398
359 418 503149
478 170 373751
474 67 346211
102 484 281297
398 363 359388
128 215 231725
177 98 301574
84 483 427089
143 122 403433
466 292 456175
30 213 408319
425 149 415975
237 182 378322
48 478 417571
202 186 249480
333 123 271620
388 225 416828
484 195 354562
224 380 372912
426 233 400631
445 420 504225
269 96 480399
392 244 354443
146 258 521616
28 356 393362
421 42 355875
393 116 480158
285 144 248552
186 90 376841
280 137 330812
124 106 401092
482 250 346122
206 133 192743
264 269 474310
319 223 296103
173 498 475324
159 155 459524
354 498 465874
322 449 282207
178 181 448607
55 172 505767
286 97 449375
59 237 275959
113 315 206410
301 455 289161
137 275 302692
330 317 403040
99 128 372659
308 398 399991
387 378 525097
39 485 373296
116 237 205059
479 60 353122
350 446 502173
385 121 300408
421 373 343658
450 373 583729
269 137 351501
281 27 356426
257 188 320676
353 43 378725
463 190 204346
414 251 191866
81 3 495486
268 396 266975
451 70 228432
321 102 369361
3 434 319221
48 308 389017
238 176 442746
93 296 270478
159 30 393518
110 221 387119
87 300 231611
293 22 417293
284 348 181856
420 141 356931
420 215 252106
111 276 246009
286 469 287359
37 352 325027
289 478 267461
190 102 255894
97 159 441122
373 190 350227
154 113 409798
289 193 218632
24 4 368775
153 257 215031
401 324 232048
74 187 391398
382 316 407994
147 424 296303
28 246 310172
198 298 549971
94 206 374447
21 253 471773
235 466 396715
15 162 354915
316 256 286273
482 176 384883
278 42 465847
394 121 487507
287 318 305774
285 245 301281
236 118 399783
199 71 269340
66 65 338683
470 165 238536
433 202 334197
70 326 343243
146 367 560878
431 124 220198
392 16 236340
42 294 340950
251 310 544515
445 250 440948
306 22 407403
304 405 290343
455 397 306112
31 391 198287
250 261 284876
98 461 303075
135 62 479069
456 187 425205
116 170 338948
285 354 310507
246 378 425777
414 344 444336
157 278 275819
50 195 359360
498 344 584546
411 334 511531
361 18 246324
213 380 293335
40 45 384277
456 178 171440
447 482 390094
234 323 192137
282 363 302942
166 87 310364
1 218 565215
426 245 290739
81 150 552143
181 261 236974
47 66 412461
271 402 550507
424 480 147153
56 315 414081
216 172 399316
297 419 348469
374 371 392202
446 467 464892
11 139 380785
475 98 441435
345 34 329231
164 179 337646
200 57 319400
300 349 425716
375 42 298642
155 339 357338
409 387 351255
62 79 218824
172 380 291857
133 241 231352
332 425 450179
355 456 495684
90 478 241311
374 386 253549
2 44 389008
277 207 384469
200 66 286666
464 374 255460
173 317 488526
97 485 331753
221 100 257464
468 152 438425
327 411 483604
2 321 227957
303 340 361349
327 126 253230
407 317 386642
437 108 461777
264 470 318825
162 240 334136
128 403 369433
449 484 256871
153 390 254928
353 260 388254
437 298 257606
317 211 462550
235 45 298960
98 85 390202
3 216 258878
231 175 341728
152 234 334181
219 111 443184
64 317 444050
436 464 297784
112 180 340624
473 416 154852
43 40 333349
34 223 313135
289 199 406981
63 407 296258
9 28 459557
19 163 266741
37 334 435299
88 245 292938
468 314 372903
217 88 198180
97 215 554479
228 71 378530
178 308 328177
198 31 432536
307 81 311215
285 66 322044
174 429 466316
211 497 341450
23 291 293006
398 252 343920
68 193 346838
5 209 199160
44 406 237164
283 334 230934
433 331 399569
281 196 486289
424 190 180647
205 277 225861
308 406 334809
176 2 336772
430 245 363559
104 66 354810
330 429 424429
18 259 287358
350 201 400807
418 267 321229
167 318 157662
377 95 365249
332 177 304677
348 105 364125
92 468 412922
298 497 388410
467 490 265997
118 23 399447
483 86 291137
22 203 237480
381 96 313299
255 477 472577
342 115 397644
118 450 449971
348 356 331715
22 8 435520
350 399 285935
12 74 493075
406 126 304412
18 406 307351
82 481 366129
410 342 519734
383 448 295047
12 30 404677
355 392 423446
127 143 390942
63 125 350316
253 58 241402
248 107 262283
377 396 553227
498 242 342880
202 32 251535
29 3 472191
14 108 278740
427 38 344265
366 178 327036
352 493 366205
348 140 250682
156 341 419109
129 420 345119
174 90 211844
22 349 326335
224 42 442919
233 106 426227
223 385 313835
212 375 348402
169 442 249130
165 156 308905
321 362 281283
488 195 327870
142 160 369688
437 117 362734
408 481 329634
181 15 409231
326 407 398841
448 411 467315
143 51 437364
469 317 351650
434 116 265179
70 220 432104
222 445 420932
222 235 193566
249 302 385865
169 424 399455
56 404 496026
402 351 256209
271 101 227906
351 497 326480
413 112 391126
387 377 368297
485 358 328894
273 319 242263
388 205 260874
432 498 416932
7 82 418104
32 448 480375
329 170 197318
282 387 538075
320 21 250640
48 177 322585
52 259 270820
488 43 370122
448 16 344381
393 213 477460
249 116 318256
469 288 400746
415 259 170129
336 138 445387
152 110 338398
221 413 218322
190 489 270462
217 156 284677
105 367 312250
52 14 403281
97 452 395563
171 322 298621
373 202 236072
272 48 270121
90 475 353274
429 448 411371
268 167 267809
198 392 269826
141 160 189889
429 77 393626
171 257 273583
89 357 469047
205 255 440465
191 313 254084
425 268 496897
63 453 306957
205 95 172773
34 19 373566
130 260 298239
396 364 379313
375 109 284484
109 475 497116
394 333 305493
360 350 418853
436 80 237964
24 253 284632
472 6 305700
460 495 295878
27 292 337714
329 207 181242
129 400 356899
137 451 238934
437 184 408526
473 288 306452
454 465 385549
199 22 332402
455 406 297730
236 120 317912
6 451 302949
86 466 302257
414 88 205486
101 32 404567
76 199 192699
492 355 365988
399 198 343452
381 237 372827
146 395 356930
241 160 397173
39 492 365024
343 222 243355
262 491 440450
75 82 382526
36 2 398566
466 379 267304
483 420 323244
346 494 441368
92 87 268655
103 367 303649
313 119 395544
396 496 394980
481 33 243836
71 452 385567
420 395 408877
497 79 184165
231 128 366324
462 389 454263
79 327 237126
228 236 361243
263 375 371500
316 370 371886
162 229 301920
463 85 395235
440 79 306583
420 140 464540
181 401 241887
13 328 183088
449 403 290418
180 32 362538
241 377 319619
396 314 244970
288 269 370341
491 472 544610
184 436 327778
496 210 247464
493 408 214765
244 375 291341
343 450 328882
170 298 320589
20 101 376769
189 57 354862
333 335 385090
315 134 307644
243 181 280359
278 324 394881
240 464 351224
98 297 389243
402 166 203411
284 122 327302
314 63 351248
222 66 318087
123 498 422339
73 356 464516
201 237 337541
44 336 303589
43 312 161236
382 459 385466
127 98 428042
39 51 443599
357 186 215432
404 80 275279
318 192 303532
147 264 469712
203 153 156113
416 459 453507
456 416 457879
179 39 428097
57 94 381439
11 246 347894
463 370 304970
253 156 393095
337 120 211152
335 99 381418
371 210 254786
271 191 480752
72 445 271225
471 354 313116
424 129 339642
306 129 444905
188 174 400999
208 98 221875
493 345 158161
107 365 540169
104 480 352840
268 161 367862
355 62 203764
204 312 250805
72 111 361611
240 50 366508
169 171 277680
281 392 458841
6 101 366429
13 156 285292
11 375 434239
81 80 454003
318 7 458383
464 304 443426
438 385 367138
197 159 276168
76 14 291244
373 122 421407
353 211 179541
138 321 404245
475 182 164029
178 175 317051
265 34 205424
116 285 258718
273 426 360903
160 103 276926
265 82 160420
132 53 439011
298 240 284320
161 184 359033
391 203 329870
37 159 307261
167 324 164013
37 435 301276
301 497 373700
133 453 255745
301 326 306433
90 67 280435
400 366 408516
186 404 234875
234 161 296028
137 188 279124
374 55 384458
496 147 258251
31 181 405363
316 132 490404
320 137 352869
223 451 444580
129 67 367396
32 430 185584
40 325 450627
372 405 233427
245 68 329251
434 437 582832
401 38 408442
165 492 353603
106 343 334488
88 406 419393
147 201 230694
143 20 282925
123 400 326692
417 403 330736
262 56 323866
152 249 210713
336 355 386821
471 243 392265
61 406 285865
43 303 236814
371 367 230854
273 373 217418
125 61 373166
98 350 289566
451 273 364404
50 390 427979
123 432 222059
402 365 440924
49 307 348645
99 369 288689
186 344 309870
480 496 339515
115 463 374256
218 391 388310
325 322 406350
162 146 331144
205 99 281926
176 31 418536
199 169 259863
369 408 394584
191 434 187672
335 153 186170
343 457 280719
345 464 201632
209 415 563022
35 178 365787
97 337 430973
83 11 439038
331 319 363219
189 131 273125
93 43 341180
233 369 492494
180 243 459752
233 229 382722
357 189 250279
13 188 358407
41 293 242582
22 124 469587
112 436 184001
210 308 262196
322 451 274808
69 190 249454
163 173 184914
427 76 289757
360 386 281778
72 476 313631
19 248 312784
182 230 473975
4 485 282228
303 286 296333
395 115 286869
368 330 313902
93 426 466895
411 163 290581
187 71 286498
109 289 362512
49 219 361507
456 490 278533
476 291 188975
136 86 282250
334 116 116811
92 219 299917
58 496 250488
115 484 322283
347 390 434079
280 381 422125
28 423 258715
322 429 435043
499 60 441349
11 248 428631
293 80 313729
48 212 400928
282 334 469205
225 265 361752
339 142 275367
393 10 395390
499 308 520777
120 139 346228
488 400 326781
498 180 386189
23 235 218609
385 112 276436
39 288 277025
159 156 218693
286 201 314292
113 270 316581
162 246 141980
444 362 252042
431 127 287611
159 92 262841
364 449 334876
484 293 408633
205 336 166377
216 28 332489
197 473 207108
436 8 410982
131 126 387839
325 246 427106
393 368 322231
88 467 306199
112 126 237838
455 470 289465
240 349 581039
139 259 473771
292 37 292965
153 40 176090
295 377 547454
436 322 244564
177 262 241647
74 202 345584
303 141 350246
320 475 205162
7 119 370123
246 485 315379
223 94 436474
419 448 298366
320 84 614631
70 341 430746
291 137 282903
462 334 227842
488 189 174237
393 77 309118
102 340 268612
489 305 344954
10 419 229687
286 8 249773
220 457 378826
155 454 330358
261 187 459464
167 49 240167
102 10 232872
457 265 203263
210 180 291073
289 80 301961
396 322 212868
14 134 456033
398 91 396139
180 314 374295
75 477 321838
401 457 216487
104 168 571070
80 217 201034
213 327 425382
432 156 400179
28 105 313108
307 356 224174
336 116 352043
431 389 271952
210 362 192673
9 406 398994
235 241 245098
413 186 495227
272 69 360173
1 457 390797
190 230 366574
6 175 249221
198 6 325856
206 173 271545
492 44 292902
51 128 532752
69 462 295801
226 206 536558
65 435 389309
264 320 364892
401 426 399680
237 147 336215
9 343 343040
454 1 232327
58 418 92479
143 252 288415
376 196 314822
474 430 358734
261 0 348037
50 163 252358
401 139 257128
398 41 224482
29 323 433404
362 8 344325
409 343 208680
113 485 274687
400 355 275514
368 53 420310
452 416 382269
204 86 393587
64 292 299596
89 408 235085
82 243 154448
415 453 211446
110 379 413249
237 371 276060
245 28 356942
291 115 343328
52 389 383061
369 492 455599
162 423 343911
215 244 318113
203 291 121979
109 468 372186
271 390 406571
354 162 250478
425 207 392071
213 216 457162
34 397 241576
0 327 289852
9 492 339410
103 210 263433
94 1 231501
8 479 260450
482 495 337295
166 244 146174
468 265 355326
3 223 409491
55 297 485047
116 354 403711
342 86 336519
472 320 377178
9 493 362784
336 179 217076
317 229 517568
227 274 343646
78 3 188014
136 298 493756
3 383 309580
205 362 348816
156 174 326212
431 498 258881
401 413 455212
394 438 416003
253 133 290468
325 158 212029
498 489 451859
107 77 378419
4 103 359752
55 157 357341
322 256 300010
290 115 384476
460 221 362312
1 349 384942
465 263 294038
127 471 284910
189 441 250585
288 307 355744
456 125 401219
40 408 314077
238 72 252208
69 347 267555
39 131 358965
275 257 329512
219 202 328712
80 33 145434
127 451 320278
121 288 268923
280 484 272918
319 224 354155
136 440 152236
231 24 188844
132 489 358456
368 94 137044
95 236 217895
125 376 455185
324 448 297873
488 387 328808
160 460 341958
232 91 309201
289 298 348233
339 399 485049
269 300 455280
491 402 454516
488 214 312359
151 90 243861
72 355 469430
81 308 709357
288 372 188956
399 253 230523
62 132 273028
459 42 514360
135 152 555522
320 276 214040
106 332 194850
71 102 422477
146 426 400197
126 24 214549
342 170 317238
131 245 395734
250 354 311286
170 395 347853
394 489 396705
97 498 525318
343 235 299779
171 268 348562
306 165 432529
273 448 459138
196 368 302667
166 85 395426
48 23 274966
429 491 481656
438 89 376998
272 124 459637
66 332 441130
2 293 254150
411 488 474707
63 33 271952
344 30 353414
89 333 403990
454 422 464778
353 465 574612
133 137 255418
407 50 342936
485 66 247012
407 194 212287
50 448 367122
151 369 435334
384 298 273937
0 108 400928
310 419 435677
439 264 311550
254 141 407030
353 232 419380
398 311 257998
8 5 501349
5 372 331629
323 254 300416
337 86 352035
485 67 327255
290 271 337105
215 228 407973
365 253 501177
423 86 297755
40 365 433692
408 340 180035
274 116 456754
401 424 348309
18 388 325943
439 432 304369
292 63 371082
152 183 333456
27 366 396497
445 323 332652
169 114 253601
316 222 431223
70 183 322426
433 435 229678
175 260 600043
322 152 376650
190 182 266243
276 343 298944
341 363 409465
442 361 212785
345 328 355675
215 321 315129
204 309 280813
321 261 365616
276 183 227683
39 64 311853
370 18 399273
290 138 490988
346 113 407272
283 100 510069
315 441 344500
338 220 455560
187 270 465459
83 218 243388
366 391 441717
155 210 301692
155 53 342432
365 105 383047
28 75 186531
254 77 296251
