500 17707
110 108 953507
44 110 261002
287 401 794992
333 232 755367
44 414 623810
143 320 187526
192 440 797756
419 24 840337
234 40 387342
337 1 393517
482 139 910444
348 312 619340
428 349 428199
135 344 33616
121 262 488243
164 25 918236
480 31 682180
91 269 888741
7 401 524382
423 179 684074
206 194 350287
284 155 836194
261 268 258504
311 326 745368
453 352 202238
478 451 245860
471 466 554627
415 395 923266
385 159 779955
274 401 191691
267 139 251231
18 167 977613
7 419 656414
291 109 844568
302 260 447925
0 319 764508
236 44 808269
40 357 518012
275 364 275537
14 225 514699
331 383 433060
186 175 78129
293 287 435970
252 42 648811
379 381 666620
390 481 2718
327 212 592743
84 168 503496
106 437 79617
142 388 816474
440 294 702682
300 9 111241
81 370 356620
6 71 998718
83 441 554289
189 286 127102
398 72 741436
29 257 865511
224 45 931825
245 447 353214
180 489 863948
47 50 42219
47 348 897696
240 477 378272
483 233 352347
407 124 670276
37 150 882792
74 191 569433
55 119 655284
346 215 259415
251 101 623614
263 398 973894
320 203 208975
349 489 500484
86 127 444857
383 478 48457
468 170 9139
286 369 903446
399 260 980760
14 380 462772
207 11 460328
477 82 296604
470 19 357336
161 254 982107
449 277 110917
243 445 93446
76 376 648949
345 217 385089
306 435 695923
234 210 135178
148 337 357459
279 44 499372
35 256 582198
167 450 758074
195 115 541087
303 85 527976
87 15 864769
223 54 745743
191 456 538498
454 157 661468
389 140 245497
134 112 500280
232 191 814900
107 284 79679
492 427 879276
16 355 998752
321 64 343746
48 210 908453
335 390 52314
207 326 242524
90 428 620077
91 273 529760
265 276 817301
403 339 580676
469 217 739982
26 320 618257
394 341 229212
76 379 339070
85 381 212110
177 345 697265
393 391 704810
432 51 464963
5 315 983613
123 33 504776
325 360 697004
223 347 661822
219 284 842201
251 188 601227
173 360 612754
91 204 481886
263 379 94875
135 324 251692
430 68 822248
378 94 269211
437 110 958531
320 339 81134
231 232 728256
399 198 231172
290 227 441977
70 183 755068
226 49 795923
202 248 369556
256 120 496933
228 173 106855
305 469 603914
77 377 925295
152 364 8451
250 233 531581
289 251 716722
93 370 389332
348 391 81968
199 440 591652
211 380 146491
325 156 615889
476 64 874849
356 152 890379
365 444 271119
484 177 317741
330 4 433408
19 200 77501
270 430 866444
216 447 879985
151 362 114229
382 265 957196
326 23 88548
128 477 838068
4 365 72917
277 386 948486
228 222 307742
53 222 713707
394 139 549470
253 358 780553
368 459 710010
310 194 483043
316 439 625843
100 489 241387
254 182 792351
70 96 962436
313 259 679221
403 165 618666
436 351 973919
295 456 960942
474 382 485836
211 298 824153
176 331 67776
413 314 830828
241 125 747782
311 474 852803
70 80 979773
145 373 352207
3 351 275982
139 345 491638
275 492 895890
249 298 909880
214 289 389660
207 272 362077
231 326 215865
463 247 494788
453 113 428968
102 349 806120
172 127 337760
213 2 151023
331 214 659734
394 55 45605
113 411 619644
60 464 242885
222 336 216071
171 420 22922
6 51 153844
188 38 610059
419 370 689093
362 3 393190
305 301 782014
285 203 201341
339 157 56463
86 107 854083
78 169 115120
289 1 241892
159 359 292098
328 179 201908
144 250 647291
209 169 378864
313 123 26946
282 143 452341
492 345 30471
106 42 266849
397 72 268808
490 498 531021
453 276 986997
350 441 696933
127 118 19345
34 231 439990
155 15 996232
65 252 400756
5 136 908466
62 385 102598
340 419 383959
104 248 107344
394 374 345954
263 429 856012
208 86 382422
61 402 655074
393 61 25455
199 179 486411
89 82 257902
302 483 847812
412 272 956517
158 157 780423
27 279 733472
104 39 481166
387 294 403363
272 343 612529
75 167 882411
102 118 197275
50 354 304600
161 474 192754
270 448 395446
109 87 988702
72 497 783336
300 61 198268
494 238 39545
210 447 441013
214 140 952760
30 256 624230
17 314 362568
219 57 67629
485 431 430210
488 125 231826
485 407 492122
364 210 234415
481 384 222713
189 333 473888
426 152 695712
440 333 320176
273 200 733847
127 317 366123
490 232 776375
478 33 986342
390 83 150723
371 130 122479
65 3 764258
386 322 972037
74 14 565899
299 334 81253
450 350 60153
44 408 271900
163 451 946472
137 330 119059
159 257 836262
371 351 231645
154 466 451929
385 422 422501
386 491 882859
429 79 963065
134 456 821618
153 379 984621
2 10 297978
72 492 235720
221 154 62609
205 482 556884
22 215 21275
452 201 548356
49 409 77571
328 255 984219
268 38 916869
253 207 391704
147 2 776075
36 386 452491
171 465 681624
297 420 628829
461 223 146601
422 477 470169
476 199 312087
99 350 852078
457 135 255929
200 163 697321
335 298 765859
274 19 74639
338 497 63564
445 224 72645
251 213 102732
53 18 720656
157 379 473586
151 315 199954
359 431 429086
409 242 567692
108 65 993384
477 139 696553
375 2 948731
119 176 835196
67 153 25281
451 160 961792
203 197 306508
83 127 504858
448 50 344307
210 293 561569
165 174 477494
40 175 91713
254 185 889647
283 39 70969
153 157 570563
230 279 659459
68 292 464581
393 254 175532
295 287 655581
484 403 250758
68 353 608003
162 140 131567
37 274 774321
7 388 192161
63 316 424574
210 157 104610
258 280 56275
267 88 322764
110 410 174010
56 254 798250
321 444 807213
320 290 344712
334 268 72265
368 81 730511
273 480 330697
172 195 356318
475 270 214429
88 466 44673
411 128 62563
273 43 166370
420 322 826139
104 257 489639
156 15 764380
61 174 734257
100 315 72253
363 7 224424
56 473 655760
352 359 442167
140 30 746418
484 130 845830
14 227 519381
420 37 694348
317 37 105387
308 145 23767
76 84 624466
327 435 809541
421 133 188052
448 140 205636
218 372 194529
476 267 499030
451 332 869142
173 386 539651
79 274 613873
40 488 703852
265 20 372006
361 388 223202
234 281 413205
445 119 77607
341 245 388164
147 7 623814
151 433 459473
366 134 835901
149 488 389604
484 13 543509
369 238 540830
484 223 757358
386 494 357264
92 100 566719
75 113 333751
142 437 360276
292 396 278774
403 159 565324
250 329 597830
165 106 267678
154 34 324772
115 76 450449
14 365 258169
265 35 699181
381 180 872354
40 244 347300
454 413 492551
479 442 955766
222 48 301979
163 169 77634
157 68 271471
60 406 560320
220 354 555954
423 453 662167
247 191 190416
215 15 590329
224 355 960778
100 83 858586
119 171 399373
118 492 232484
408 253 600841
181 416 371970
2 77 245832
273 353 141707
300 166 191876
433 402 537443
240 115 530019
257 473 772353
276 186 533053
179 237 982275
26 237 669836
427 123 281745
155 148 91252
196 69 808885
116 332 80971
256 22 479039
249 462 773352
394 465 238668
448 417 63143
376 391 96791
394 299 599959
342 343 247193
397 22 537884
322 367 78033
104 333 715841
408 90 253861
428 78 885294
418 228 861440
31 368 97532
197 34 846099
285 27 848834
88 47 88468
211 63 174690
153 327 454938
274 133 520090
403 264 332987
402 275 924942
499 209 216814
324 364 336383
172 81 644269
442 92 146789
235 359 300030
28 176 958525
56 125 921841
352 449 403201
436 252 693324
145 282 232095
40 446 350072
185 454 129633
344 495 87945
295 272 251658
446 387 292265
428 268 107986
29 0 521666
145 358 662192
401 174 241165
40 135 199224
127 38 671061
67 163 596587
130 157 252225
438 132 95376
426 323 577725
205 277 159033
398 393 12994
461 227 556310
149 16 853978
84 93 137143
251 63 493771
242 441 159622
197 288 922862
333 260 433534
58 447 153614
87 488 796905
401 439 399257
336 164 42883
148 124 695626
4 436 219863
8 72 802639
373 455 991516
45 377 565142
135 159 931350
287 35 409597
142 413 75144
320 183 476218
6 466 199036
299 111 824705
152 71 191492
271 377 468629
34 461 777169
285 493 273925
62 365 650473
193 308 973295
342 400 855332
61 457 957716
76 251 557107
483 429 688287
22 431 874244
185 129 544937
323 187 341948
473 3 805038
323 358 758831
90 35 675551
194 364 910370
312 144 214464
99 404 965465
76 276 60290
344 365 79686
339 412 856846
447 159 602116
294 264 426939
72 490 62203
151 187 166060
49 411 976703
480 438 635204
162 281 840500
64 332 415418
155 478 442148
72 128 967308
335 284 238190
101 38 654555
320 223 530958
263 417 245612
182 471 401259
460 351 76766
364 248 701827
149 185 536974
336 144 814913
159 361 281949
227 299 487900
305 57 715459
144 365 411076
9 256 100125
98 26 323374
211 451 35101
12 8 940629
445 444 932959
432 188 410083
345 167 142072
340 329 293872
423 445 991520
130 30 528655
262 60 316775
314 137 156660
128 251 664577
97 194 114699
234 286 656272
36 86 897827
139 124 867779
286 44 515060
184 119 447464
353 368 392493
353 124 95866
415 320 933523
382 196 564266
73 0 322377
443 403 356206
54 462 674645
28 174 407568
474 202 49170
89 183 298562
459 55 661375
161 463 271453
232 91 243034
247 264 834315
450 307 376430
376 203 953525
440 324 199642
469 169 497503
271 328 827200
475 390 790381
461 420 347600
373 14 515092
473 482 565229
65 53 266656
337 382 591928
314 156 214860
363 98 82793
211 13 560111
288 480 684821
5 357 241977
134 92 835082
34 206 515766
111 398 199346
330 305 398225
22 353 619386
241 359 454403
202 172 301474
282 334 678101
2 144 5057
178 462 138995
110 494 746736
457 169 300319
3 274 888227
445 154 623181
60 137 686459
441 159 844891
482 377 506946
206 203 433092
464 124 262976
188 67 823203
92 418 232653
50 102 284093
329 405 576798
171 417 493573
369 463 469418
419 161 332171
387 78 732443
268 329 668038
263 75 200996
495 198 992724
65 265 910658
376 144 772977
263 43 192235
471 51 683090
298 412 870121
242 248 771857
69 160 318879
348 129 469230
98 129 305006
218 188 226585
31 168 533739
13 390 145840
160 76 582667
494 352 330150
18 130 316026
6 130 73340
52 28 723433
56 257 598847
246 170 895873
140 46 973372
360 304 562686
136 394 563722
200 288 897037
327 317 61175
368 475 98269
314 460 439704
209 267 77156
64 288 564670
82 40 168512
38 275 996091
201 483 840371
273 389 96719
154 169 784970
307 302 365230
380 453 126052
366 273 668423
10 412 505438
93 178 88953
370 2 497730
174 456 176985
309 481 757089
340 380 104576
101 51 336256
158 360 480581
330 179 790228
73 318 856845
480 390 194125
18 451 693579
164 51 731845
359 482 273606
107 314 316396
494 367 172555
212 441 942541
80 38 856963
249 15 161872
298 47 595977
333 234 321466
452 368 211787
225 192 935005
302 284 491676
124 68 919031
194 121 461323
404 246 738987
297 415 710313
286 56 986202
56 298 190038
101 311 151385
95 155 695677
61 428 691599
107 219 717909
403 244 874040
425 114 263949
427 435 721471
496 15 988910
309 314 998491
200 353 165602
487 159 780695
30 299 260980
23 62 793531
360 177 156365
270 495 345800
340 476 98157
462 6 35493
415 466 878949
231 90 31169
76 102 172295
189 158 285684
239 408 658625
276 380 223522
275 392 613432
132 77 128967
277 363 77404
246 477 776730
28 158 482835
201 322 40973
222 183 105760
204 253 329477
320 359 490339
270 302 750833
309 478 941385
86 284 833491
387 354 764806
359 467 193256
361 355 95193
378 382 588747
495 263 469373
328 452 73058
372 312 992158
110 252 635876
133 260 884317
203 90 587058
17 108 917083
11 159 601825
383 411 171806
232 182 291940
389 397 366876
23 335 112794
272 259 331544
229 340 397864
357 22 296251
17 479 674509
402 16 120482
491 371 178165
117 70 465863
355 482 458982
305 94 354958
12 338 87032
388 216 288798
264 299 439798
471 285 138293
245 107 715888
445 32 368633
225 172 794865
6 231 798545
36 373 490783
98 291 184767
60 24 354551
293 70 573967
225 20 717137
172 30 699588
126 422 948652
451 389 240692
142 20 404406
494 395 340894
442 314 920167
219 182 26847
213 311 261543
27 371 545309
461 324 39789
142 457 386802
80 417 172085
431 219 601747
330 170 481843
444 70 238146
401 488 171959
168 153 161647
355 393 895499
229 324 249122
340 360 914099
25 226 365357
443 75 647927
456 300 808661
26 210 499897
218 285 562594
195 280 649529
425 402 679525
307 306 937599
464 339 883961
441 105 214515
390 466 285111
68 240 552216
283 98 557643
203 208 325577
17 140 130987
183 30 912258
41 362 781394
382 469 160452
163 466 368336
433 24 922513
383 110 489317
375 476 357251
496 326 551223
77 110 914454
425 203 620343
86 45 627322
448 312 498804
75 284 20766
230 0 136949
470 471 685296
145 492 290715
273 149 879231
286 47 564548
340 331 197139
426 136 828427
481 257 634324
223 197 125052
356 102 314649
98 305 165934
95 259 639294
498 307 672001
182 259 157473
381 383 658969
266 35 545367
213 164 539350
54 62 774053
244 493 577954
187 392 250936
366 163 597352
458 124 613640
122 355 295012
122 203 930081
73 354 371582
418 41 623500
210 469 785785
300 369 978378
288 19 811813
180 0 142479
325 395 331880
276 388 627066
287 119 173476
63 336 135499
442 433 614111
386 46 271133
38 466 30409
377 446 776859
65 268 545250
152 9 382383
463 442 545968
99 182 644499
137 304 569425
78 128 475273
253 283 938683
251 406 537276
128 491 136913
293 292 951270
235 261 275239
104 495 629615
463 1 35294
232 209 641879
87 194 294869
444 252 626906
19 15 2491
263 454 441698
1 79 329880
244 199 368167
410 73 579231
173 94 644251
240 143 172879
400 147 675452
482 313 614091
415 284 295107
272 440 292787
168 457 233751
63 112 836824
468 27 41724
116 127 621689
163 227 165759
101 56 841934
194 153 857906
8 435 160682
362 156 417074
181 180 826788
433 246 192668
248 280 945483
106 43 889231
90 141 7219
266 280 207393
308 150 501007
223 138 953265
225 143 932124
455 331 678400
294 217 42806
295 63 610651
311 30 269273
486 36 461229
418 345 646096
303 76 537886
491 183 482349
358 424 490395
327 474 543352
176 241 702415
347 237 832185
230 128 918320
104 103 216688
71 354 226380
216 327 737734
279 201 617824
169 79 91486
261 421 488302
34 149 180960
488 477 318268
153 403 994236
165 129 98064
200 241 350694
395 479 226243
467 490 346790
99 28 285
472 182 12151
66 382 792453
272 444 914667
355 241 749735
58 203 293030
197 384 106758
110 456 458614
459 406 726935
405 350 344656
187 419 607811
135 277 725077
5 30 562535
109 194 218615
104 379 184600
420 375 582330
401 446 873721
342 267 635057
120 408 28706
144 154 368108
249 22 244724
172 404 618222
214 222 828106
436 231 221676
498 47 739458
7 429 309546
56 365 12562
123 265 254402
375 52 598159
195 419 415249
385 57 956310
310 308 688469
91 221 432479
326 239 883528
73 163 393985
65 364 718228
302 378 132720
374 490 814296
477 11 825411
6 485 609182
60 266 982898
408 405 289970
476 484 54809
97 207 924468
59 168 174384
367 248 321530
397 6 489924
275 305 226261
290 74 888093
338 5 791545
116 93 449963
128 385 878121
150 316 887425
333 211 647847
213 445 73745
246 253 691295
45 51 544608
466 196 272992
495 285 524863
427 481 42565
385 2 363350
39 164 905541
166 376 9971
106 161 340099
217 117 980506
275 334 69124
449 371 857179
419 468 39918
418 346 405390
489 449 307534
284 91 656970
469 83 712241
262 248 466934
182 322 209670
77 138 322325
314 139 805655
413 145 592890
298 31 500312
446 189 68549
169 383 459347
167 15 192909
485 289 973829
472 13 754463
372 251 802455
208 63 117913
100 391 129820
79 436 380476
293 455 542912
452 12 345745
81 0 365181
401 34 205555
86 228 366106
293 199 270736
141 234 429338
393 274 916435
231 292 35607
326 222 460506
398 484 480674
421 399 313191
434 464 780218
91 485 568423
381 16 895537
297 181 369406
284 488 238485
185 393 570169
38 215 255102
34 174 604071
68 62 871212
209 403 704783
254 403 242229
262 134 276277
275 253 848014
429 84 989310
288 147 825144
115 233 472999
198 287 947384
452 353 518843
441 401 641809
249 311 967287
471 327 876001
480 123 586539
9 413 480330
476 151 663231
417 215 219660
155 216 744158
63 266 969499
464 223 479358
293 142 621493
20 37 379679
322 231 913637
199 201 10935
77 283 219672
397 44 873414
240 169 811840
265 229 29355
421 489 486312
327 91 373950
458 243 834577
130 306 202996
213 87 89146
478 330 26826
175 409 176498
441 84 462032
312 148 397600
265 392 473954
238 259 592612
6 185 288019
190 98 370465
151 176 138568
36 189 795758
147 412 377582
372 281 187500
7 203 429626
462 243 521356
230 468 691448
165 178 282547
292 154 754787
405 109 840284
153 68 847619
168 73 739678
163 330 260498
387 15 178628
53 418 80731
0 395 784222
388 62 338557
340 447 998259
150 62 851934
69 225 609464
137 112 859626
60 454 81623
281 152 658181
108 289 780660
274 402 240072
250 21 418321
74 130 891234
485 252 358823
41 242 364813
120 118 252550
62 185 532024
22 114 973820
339 108 879789
72 441 149050
6 96 634812
5 434 207835
260 60 521377
32 263 119388
108 313 501468
400 53 346451
403 158 856997
129 53 348567
410 244 64378
156 288 347147
425 117 276781
89 412 969149
247 5 649046
284 154 1787
288 124 86260
29 128 766548
81 9 664213
499 159 10552
37 474 375375
288 174 407566
173 50 847469
450 359 583081
51 208 479229
270 403 167843
329 139 371859
476 192 209479
227 115 426004
72 262 367737
194 53 79993
406 274 436082
136 347 255364
69 249 608425
487 270 303420
485 154 759958
8 249 720997
8 405 56877
65 310 288372
18 216 17815
377 201 617353
251 387 141060
269 319 66130
95 404 350187
27 78 832267
67 494 275783
202 54 136713
90 467 155071
11 26 87989
243 133 698368
153 123 602713
254 198 390235
461 210 924811
405 215 666275
28 77 738101
408 125 419105
295 281 850504
171 259 923677
197 259 289588
390 366 466604
154 189 812193
409 338 595555
481 327 428620
2 229 128268
461 480 309181
336 145 780832
258 115 411802
485 319 517553
239 422 67761
319 83 518574
129 323 361937
60 7 158907
434 144 477920
148 415 209373
290 210 176920
235 77 368562
35 316 228908
198 29 451900
152 336 685235
264 410 108101
19 385 450254
14 468 217124
325 288 699589
198 120 530081
251 53 787005
415 428 973211
217 45 206922
161 153 459564
176 384 397312
191 57 574737
447 170 548524
466 370 967306
364 85 71361
463 148 432036
423 474 636294
263 139 825857
189 296 726374
402 423 648283
472 312 557581
326 200 490992
69 106 214374
424 491 285994
277 325 986738
365 290 308543
440 459 72014
291 164 193796
258 15 439957
88 338 885900
100 373 242000
83 496 629701
458 345 47998
436 162 37297
15 466 551619
316 85 996267
499 331 348222
447 462 713627
122 497 944078
240 128 649161
221 248 211648
477 310 336700
291 86 61903
244 200 721103
355 156 230152
475 126 70321
227 452 881080
180 257 998422
315 339 986226
86 39 243637
265 446 778135
327 329 85425
241 460 462011
224 321 429523
456 473 142610
428 72 374510
489 96 64480
316 145 964888
18 26 906279
192 289 305377
35 139 541364
166 469 206343
70 199 637185
28 161 661805
111 96 417710
174 440 233932
315 144 936542
232 23 716328
411 470 928875
18 138 474428
133 440 718311
236 358 621377
341 417 840359
97 496 663097
97 356 109893
209 372 797964
275 124 360329
105 405 198439
131 497 94921
299 94 720315
97 349 586787
145 122 96348
134 12 866716
307 169 898743
453 416 568369
456 176 520166
485 163 619685
113 434 762899
327 490 964399
13 135 252569
253 53 457598
340 39 452428
390 99 303998
48 498 194801
190 357 197319
54 32 112392
472 440 660188
25 56 762806
296 28 420158
422 284 78684
238 43 802181
384 387 936201
349 397 325334
124 431 37832
22 193 129633
346 10 30803
435 463 369819
347 107 931030
175 491 717836
207 472 674009
54 245 516836
455 315 524075
236 210 172538
192 271 993795
146 167 786275
257 114 265357
170 268 457876
130 80 318016
8 317 204609
312 283 366469
411 314 878965
222 452 480682
129 215 555071
469 256 414101
321 343 657490
127 158 570763
66 475 494409
490 444 653760
76 47 413665
10 142 315818
145 292 194559
434 310 972553
477 362 678281
423 75 600013
224 73 699253
423 195 542198
38 368 553040
309 124 229949
1 57 298077
235 454 975512
197 40 579423
438 203 227006
449 356 291249
388 335 379357
327 487 48550
466 98 917595
350 180 3923
349 494 225724
117 28 759603
37 227 801462
25 98 693326
66 82 486700
315 306 77165
272 78 193300
121 206 410136
151 389 989905
194 320 623693
324 382 414933
343 485 392860
84 455 58508
238 431 187596
375 108 652544
96 410 315702
413 44 711309
35 334 413922
155 302 199736
186 190 403499
291 285 603417
188 288 83330
24 312 830656
466 141 373079
472 128 37522
326 151 609573
321 184 922236
57 267 971726
212 392 146239
396 70 159783
159 133 751315
115 59 766018
452 479 701608
470 481 599554
440 256 632092
428 83 694491
263 382 242032
439 281 399254
131 244 709287
213 305 516908
453 489 130770
99 361 417335
341 235 97196
229 138 608734
95 30 436327
446 94 783025
199 11 266306
279 280 622580
340 268 534674
63 321 887355
433 376 427056
450 109 343817
171 138 978906
74 377 80938
430 201 686202
42 127 767912
374 209 819991
428 375 898631
385 306 470924
290 390 768641
474 219 438772
357 258 745432
114 245 316152
357 106 183558
389 479 365859
330 46 156218
222 211 696219
422 490 37667
211 418 24050
432 394 331985
312 251 54972
21 409 286334
307 172 343460
329 322 477559
337 119 836438
437 404 829414
280 210 997299
7 155 782459
363 335 925200
452 346 398838
155 198 51766
373 330 177424
115 224 733679
96 59 630940
154 178 425339
221 187 165624
380 440 117269
185 14 425171
74 420 417769
302 46 633791
114 440 356291
270 285 918673
485 157 654036
17 240 359077
210 30 143771
1 173 538844
437 452 321579
488 139 246764
264 360 820642
211 245 950740
114 433 154757
69 68 838978
470 434 492382
185 495 939173
341 421 752251
361 226 133263
90 424 685686
183 86 35747
108 285 397937
422 140 445162
11 156 511307
132 347 707952
449 499 289193
498 398 604152
256 447 452752
359 269 969744
14 169 901229
263 80 429656
108 58 881505
458 421 237168
436 229 5682
256 104 619825
400 346 187665
174 325 387432
446 439 619350
481 192 816077
455 157 705268
461 71 775478
341 400 514941
81 339 286637
85 27 923200
469 489 143022
268 33 378690
369 167 862776
115 322 147190
298 140 356855
479 11 117677
399 127 555459
319 227 462186
137 419 691140
137 300 29210
107 453 590086
495 414 416051
435 333 111869
188 237 201727
45 234 245147
139 134 4511
226 409 14003
438 262 455472
115 366 609710
130 231 993857
378 136 744017
165 288 384867
467 121 642039
406 237 22407
101 375 394791
451 199 657641
484 59 314429
291 316 682991
255 277 232134
249 160 61386
481 231 630697
287 121 79222
222 303 422251
353 411 403202
175 394 822763
431 425 943995
192 300 831966
133 492 738203
288 178 437427
143 119 657950
450 490 480533
284 460 799312
83 480 945182
304 65 189898
446 267 967526
440 327 641582
397 54 855226
280 471 917790
203 67 807443
376 355 50804
460 197 343264
265 8 181340
448 459 461278
48 279 605698
405 96 960924
232 134 325278
185 142 96187
162 123 646749
345 141 490558
323 28 618270
199 56 282651
270 435 934988
88 100 709499
494 433 4106
457 328 512699
440 188 310401
436 105 971174
170 297 771828
262 267 852817
414 51 909500
251 90 914378
153 214 268455
179 16 18678
219 336 739485
39 247 809175
366 161 174978
198 275 773849
310 462 938844
18 387 730364
401 386 441559
461 138 330273
479 160 622335
146 40 202769
155 360 444763
461 386 677383
473 175 267594
337 312 816642
275 382 127436
136 478 291612
105 28 753554
462 255 643880
141 134 902460
119 90 237246
157 225 915226
262 361 639414
360 246 679352
49 316 933245
125 189 139221
477 409 850739
255 386 932816
240 364 824600
373 315 13657
285 160 213539
258 72 196069
436 280 388243
71 263 257337
250 300 567540
128 143 577275
234 288 402430
353 222 302267
96 208 394720
78 103 857753
281 293 432967
310 246 400542
444 374 752174
8 207 801759
404 439 470332
276 65 634352
277 119 17499
35 159 206074
469 1 256208
423 470 647009
482 79 432910
472 229 471975
41 396 969015
58 487 491926
456 287 305188
222 108 993810
85 166 13709
155 294 95160
161 201 453624
163 323 170194
458 390 5737
347 263 438146
481 88 254610
360 84 142153
92 257 944263
87 172 2281
423 454 764470
423 303 9968
392 435 76232
173 128 963617
181 340 256421
16 47 698070
233 133 424675
161 320 213767
411 2 353789
429 343 976233
192 196 645631
499 305 542472
44 41 699977
416 32 978204
485 29 130759
322 418 471652
166 129 768369
48 87 631707
426 201 725666
49 63 80581
112 86 576301
468 443 633214
251 298 718879
295 23 141626
268 352 60109
310 100 686735
13 192 886174
2 42 146231
93 213 164708
408 251 665439
321 73 935481
128 148 636985
135 130 835596
446 112 986312
435 237 312151
177 21 563177
377 375 350319
310 495 891002
283 30 912683
313 131 114849
7 353 458398
199 338 997331
184 48 972923
58 215 560555
387 168 975374
263 19 697653
246 104 445040
313 128 96110
334 310 933005
124 459 743945
421 36 942146
390 491 729794
475 375 826279
54 231 975539
214 485 165749
117 387 917254
313 236 288451
265 393 737438
301 216 828895
191 462 641561
158 408 814942
99 286 479829
392 473 39697
121 92 480903
498 204 49622
72 186 140958
201 49 260957
45 205 404945
423 355 792389
471 499 436978
26 268 492451
464 85 377766
60 319 922094
254 80 212274
341 211 953337
405 64 34585
221 77 898035
369 258 988962
273 140 669976
328 406 870800
84 311 535219
260 344 104246
28 202 36280
198 142 784687
210 446 733938
268 295 205311
107 42 499839
198 252 148218
219 454 573379
298 280 850827
255 322 500340
265 80 966523
12 334 414960
170 49 395637
170 384 681081
324 454 595972
145 63 229123
134 46 297853
153 250 102653
203 385 77755
360 200 890648
116 467 744624
37 342 784377
389 136 72534
303 144 933769
60 245 435158
278 48 2175
286 317 430056
18 229 306127
325 460 263821
90 66 315624
493 171 695018
80 289 325410
408 300 940074
318 168 13900
61 286 74625
431 120 842125
131 279 873127
186 344 388501
326 43 244142
485 5 92320
258 396 401043
480 497 35603
449 193 897753
233 102 465661
89 36 99956
331 413 875324
338 135 337938
71 290 733742
22 461 272747
242 307 368471
420 158 971291
85 252 228753
93 243 463395
116 260 555175
317 374 218920
10 52 432946
311 148 632579
421 396 205426
324 179 569559
82 460 936821
296 391 583191
216 73 758602
22 236 841436
429 246 412380
166 176 930970
103 360 313730
384 186 477860
253 42 538959
97 141 264067
114 178 636682
48 272 632127
75 409 27510
68 363 337300
42 0 746934
336 223 137994
124 15 513271
257 94 763808
488 69 992642
479 4 465589
316 340 726553
268 495 107229
287 145 447425
461 119 869796
461 314 285400
268 232 437471
74 351 643835
224 90 950810
452 31 928195
46 420 408912
61 92 948043
456 211 271456
47 353 43986
428 441 986959
429 344 571585
424 251 295402
460 380 214842
101 475 560014
462 365 312885
218 94 259393
354 111 809
341 56 346029
226 168 574184
178 324 398998
279 58 27809
116 462 245753
441 399 696745
430 291 425614
392 186 742127
73 466 708709
407 248 633530
134 0 591249
142 191 672246
379 206 869095
300 487 432494
442 82 508745
240 112 230311
364 133 487454
489 59 987560
265 313 21134
233 60 824203
129 379 301789
191 7 424296
478 87 14604
460 322 557427
276 264 348555
12 293 903965
377 95 994146
189 471 500125
342 407 372475
96 110 599004
301 405 135103
126 451 21133
193 277 586158
286 252 438344
483 358 617795
175 127 445109
374 401 662035
235 246 307791
102 423 11449
57 472 870787
392 419 877254
317 260 998833
149 287 197503
305 1 677362
16 169 585579
473 389 554200
280 333 258886
7 58 23071
345 357 625679
76 113 320621
465 356 521851
14 400 645501
4 29 680773
185 286 386092
372 49 835579
108 298 928590
136 164 917565
106 302 970915
258 165 770498
