500 1217
208 304 120170
433 172 693318
251 358 713531
279 239 45003
71 224 394134
490 76 789430
117 440 40749
308 470 182682
82 355 204479
324 307 1365
229 492 277476
353 92 721390
236 458 321200
442 410 973909
18 350 366607
169 208 994326
288 91 61797
214 36 349169
267 263 556194
233 152 82146
47 282 873043
163 488 860850
304 220 294128
248 469 257154
198 361 253518
292 347 758756
436 257 946649
373 208 957938
29 126 331783
334 482 947991
201 421 671198
424 227 783591
439 188 722588
248 279 877453
353 56 312282
447 380 84154
290 162 59858
87 224 602210
57 447 328861
291 119 602578
83 224 196890
154 35 929146
459 203 143554
490 322 732941
2 409 542498
332 225 726967
71 207 837736
90 240 566902
330 404 751558
44 29 728257
199 472 271487
91 180 154965
192 115 67182
169 123 861509
483 4 68221
323 61 609400
301 283 537314
486 187 748476
342 267 310586
355 285 278235
124 171 329055
466 425 63222
180 362 896327
143 403 773631
305 354 547388
192 345 681775
271 188 464159
479 298 453065
85 455 851095
200 35 167717
222 50 364306
413 60 8855
124 12 36441
188 465 994342
383 38 227505
452 285 14220
219 367 232423
409 228 906869
108 337 577380
236 168 335977
110 414 258454
167 78 512647
230 299 646697
320 207 554873
15 1 276085
2 344 388965
319 99 731850
10 349 681424
488 123 478218
196 112 268072
322 372 13490
400 51 310211
174 453 282142
145 231 154534
238 113 335932
354 273 97073
446 326 124095
323 425 620076
226 219 118758
265 255 662020
26 321 5564
266 28 22915
185 412 308333
174 170 125469
91 1 995617
161 48 969257
94 73 468657
113 102 336930
252 459 38911
338 219 562783
459 242 627817
273 149 115659
371 173 763890
19 357 148852
96 260 157568
60 7 478699
64 222 604057
467 437 915895
32 46 984192
126 419 796514
40 155 58750
227 134 900715
293 367 705370
230 324 463089
153 33 327572
337 305 434250
25 312 551291
438 364 580126
276 79 571935
361 323 494703
449 55 356712
278 351 809860
381 112 613388
301 44 412692
180 322 471748
181 169 303511
374 211 389616
66 456 259147
336 113 488810
499 438 120636
94 178 343958
17 20 698236
213 78 764444
90 225 614081
235 488 510198
402 496 659163
21 384 609967
253 9 405696
462 493 710724
382 364 279802
85 391 749058
180 388 655210
465 195 53597
38 344 206733
216 87 635869
298 250 29464
197 264 585737
5 496 377890
418 318 165222
42 278 866049
199 328 585382
129 9 153796
162 293 230783
167 98 499587
492 426 389182
300 393 239083
163 482 537247
285 119 317287
149 286 571541
239 483 662417
67 408 315782
300 440 674768
322 227 624081
420 297 405123
32 221 175379
478 491 222448
315 256 396117
89 211 11772
360 65 623468
446 134 936723
69 7 829934
226 389 874229
474 319 935387
48 249 156549
224 178 165195
71 31 97188
111 193 134413
177 314 85277
112 41 551082
166 484 710472
42 103 924241
326 468 664260
264 387 315268
9 478 188482
202 150 864486
254 384 313118
347 47 823557
338 216 732213
484 433 719077
360 275 641686
487 356 61983
46 330 839250
473 1 507923
346 459 530514
73 285 898474
439 15 864771
81 244 826221
451 468 116064
98 442 913545
320 150 120070
475 160 972760
170 72 807887
317 145 708338
343 146 211313
422 439 226651
391 159 944297
359 352 644869
184 62 740181
155 149 41563
443 405 469622
85 126 124195
292 491 389822
361 102 781887
459 357 539413
432 112 119700
69 220 11737
108 374 320425
347 287 992186
173 413 985349
273 307 862614
123 362 333770
78 143 203509
242 97 467303
428 341 55874
489 283 94267
48 24 130983
243 222 607173
405 26 888497
268 367 908888
113 186 314531
64 281 671368
29 285 84624
277 291 395693
68 141 215480
117 148 999716
230 226 940625
191 307 310381
114 226 899836
244 71 505860
19 301 598505
15 257 215922
0 62 185508
440 154 594493
374 116 946281
472 471 167417
316 174 625825
258 406 796264
420 319 501964
128 57 260668
452 482 760366
41 63 418424
96 45 685575
427 417 565941
472 58 458085
101 237 874694
217 347 671310
62 14 164760
352 305 78929
269 264 373709
172 83 999572
460 497 764270
83 297 780840
94 348 410329
8 265 27572
471 413 623740
187 369 69807
183 193 341182
206 160 156281
280 242 769861
431 144 886263
41 449 571363
28 335 729281
96 51 429394
172 374 390485
293 156 315054
366 223 861640
256 11 176718
285 472 885730
53 8 540212
336 162 63889
378 11 59868
480 446 905262
131 11 871402
397 486 279419
490 363 797804
434 219 343990
73 60 545702
340 240 154218
249 427 375438
239 14 266356
451 242 940107
434 417 673190
45 161 896089
198 29 278196
477 372 105938
275 213 258232
210 413 98854
365 172 482665
258 332 668692
134 242 286332
235 297 453715
380 300 348350
493 64 393971
171 153 922352
361 138 160721
23 255 456016
23 406 957201
330 244 501942
7 431 171092
218 187 282638
188 264 843432
404 474 158841
463 245 609334
105 455 776032
284 410 374851
439 405 537559
28 158 713011
199 29 851547
343 336 570125
315 499 528168
254 228 686352
361 111 821438
152 183 165012
33 254 760057
313 234 914442
421 24 703596
81 125 470232
216 201 73188
89 443 711557
190 50 654996
262 285 619646
478 198 439244
380 461 186047
147 5 562076
252 139 556210
69 297 735788
215 262 69488
308 342 494245
385 322 286084
39 133 99420
52 379 368463
266 261 891264
498 161 312605
282 157 921185
323 415 249045
406 6 695498
108 328 912203
45 279 508885
373 363 955982
242 26 451889
276 215 292902
17 101 569947
410 493 931553
364 3 103069
26 43 282694
249 498 980002
21 408 218320
7 131 244442
272 282 109294
323 237 286331
246 73 989881
80 398 807381
227 242 862149
27 133 740239
269 156 212561
332 244 579439
158 68 330548
348 159 360112
104 472 481964
219 371 249423
234 468 911539
432 327 691917
450 29 776539
115 16 771088
278 10 509630
177 293 827102
179 368 830170
230 330 579353
430 103 984064
27 479 846492
60 331 657173
440 437 322314
197 93 971575
466 104 509067
54 464 80567
377 114 101565
165 432 367883
472 399 8342
39 125 187542
232 408 163216
374 268 850186
287 160 53999
23 71 391365
171 229 941337
40 101 334691
93 460 320283
269 317 248109
191 355 757011
76 122 572063
34 448 701837
461 245 414794
48 219 389678
147 170 124276
119 191 702233
149 462 627423
307 373 31016
55 395 431452
243 88 792448
383 452 950144
167 421 579889
74 4 768809
488 328 572994
0 53 844913
327 213 831926
342 352 729369
448 401 614965
419 340 589392
233 408 927518
99 433 193196
299 65 286999
310 258 917338
485 216 180456
480 427 697388
298 472 133985
79 90 137243
285 361 841647
209 472 822944
168 310 671428
166 357 670021
372 353 975453
174 15 751867
460 174 732284
241 290 90490
470 446 768069
30 172 140528
112 165 172455
486 487 873255
303 94 338576
294 362 806353
243 432 902278
125 470 273053
401 190 971950
373 18 701681
238 453 60095
7 480 366201
461 479 551313
349 383 416574
458 357 882825
136 69 295315
90 490 70604
202 237 128815
278 67 122223
187 489 644450
367 295 509400
391 343 429325
302 159 581195
26 493 62979
28 409 392057
469 10 64428
314 162 329823
479 361 341471
142 160 211529
51 121 575116
295 475 327049
34 363 55873
96 312 349606
314 427 548846
380 242 169218
198 52 453148
69 187 383065
404 74 431457
12 385 640555
20 25 543880
258 124 403307
401 341 745069
283 478 396075
67 120 484735
243 36 419518
346 156 67373
186 42 366055
239 497 547406
204 361 725314
363 402 211838
110 349 347073
295 469 863014
201 276 998455
387 282 14060
237 71 424833
366 166 545387
329 7 296703
469 303 684047
201 309 736373
202 402 676606
145 5 714908
217 366 167062
426 249 67663
493 37 24970
451 76 937628
6 391 952776
67 294 572347
285 428 930404
147 51 646660
85 39 760405
236 356 910899
163 40 80019
289 298 441317
256 120 390721
231 396 188244
241 194 846506
176 218 652164
62 433 783634
205 480 122952
425 133 16957
266 287 31290
96 364 120527
23 37 235931
307 89 129347
251 83 923182
392 401 66891
292 325 323656
313 106 298594
16 219 577549
467 340 185211
133 345 898216
260 311 278201
335 303 392039
162 371 629853
442 407 517076
323 174 861094
205 112 508163
372 149 335051
491 17 209521
402 242 813899
311 85 519716
272 465 480069
336 458 164696
336 137 264816
219 389 367842
167 157 629960
450 21 938240
188 402 12066
353 179 519525
83 439 519921
84 453 554776
213 69 317687
465 454 925618
427 201 333746
319 237 258923
0 310 572371
361 89 904815
288 363 823439
474 214 454037
226 375 10977
0 443 673602
403 266 977478
279 77 621468
109 483 129901
297 253 394118
95 124 42844
62 33 312038
457 492 942447
339 237 22992
240 12 53834
473 145 846958
151 487 414283
70 133 412412
401 395 572733
271 10 687041
464 149 229840
258 24 543881
272 39 790584
218 95 340456
419 110 898476
309 20 902576
273 27 989165
157 243 214679
194 207 533190
483 408 154740
498 309 563241
59 190 476575
383 320 408487
242 352 80515
265 135 648726
356 462 674562
111 106 734434
47 113 116151
249 77 716411
58 81 707098
96 37 716711
416 476 755980
352 257 99075
62 61 706394
380 21 341456
103 172 448868
70 188 831639
253 377 938787
481 483 924743
87 434 667766
411 340 91098
168 60 12275
7 42 659135
129 298 390427
326 215 292170
385 265 443618
14 242 630380
447 499 879132
480 412 548714
408 151 864689
32 358 149235
8 453 105390
408 366 233679
458 156 769855
420 301 610314
131 70 810333
355 411 227246
40 172 181471
67 131 493204
422 327 455364
52 55 242200
347 436 50020
305 57 623917
258 401 418881
419 289 838273
311 323 459800
239 193 269222
461 216 636534
112 450 986927
150 176 307324
109 215 920353
359 0 970115
342 212 35331
444 452 308109
221 334 147924
436 445 16328
146 261 888329
196 62 799038
71 150 823075
439 387 54046
256 145 217295
482 203 459030
486 126 52060
380 49 382698
83 185 805207
216 287 206130
281 234 552199
66 299 461185
349 115 686363
81 416 393806
23 497 744435
490 456 239508
335 277 21073
252 39 87682
444 400 957555
466 165 472403
440 203 956786
332 327 123557
374 427 133248
318 392 111867
187 71 840700
20 143 141167
70 25 651305
422 281 463126
242 32 659135
275 266 925331
357 10 309581
134 233 64404
164 412 89764
151 187 24698
475 311 18015
283 188 881367
361 268 844366
170 243 717242
11 351 65717
117 237 723351
267 0 221120
278 376 920790
3 9 16568
174 114 956148
125 102 711465
54 276 483443
93 163 158953
344 362 493535
484 54 216821
390 114 629375
495 104 573479
313 265 219859
372 426 971839
297 497 981104
200 486 166668
142 340 168618
148 244 118382
120 308 581381
36 375 381995
156 290 812857
246 184 138919
480 42 757866
234 301 818920
396 238 801259
33 182 271035
196 481 365825
410 57 927095
428 261 615325
390 14 611303
21 8 484246
231 314 239146
