167105 25839
1 11008 17223
1 69981 12073
1 103151 52094
0 139931 162107
1 37955 31934
1 81235 147284
1 154666 60022
1 106019 141704
1 131777 30090
0 91722 130465
1 88693 76060
1 93956 117603
0 58420 109739
0 115780 84515
0 83214 106307
1 99619 9218
1 13844 98563
1 69774 39847
0 48794 112104
0 55781 47352
0 154084 132322
0 15714 32665
0 80800 78935
0 8308 105362
1 146162 13940
0 37538 150326
1 68934 42853
1 55810 55648
1 113856 132636
1 36036 73452
0 17535 16329
1 98874 114146
0 90306 80538
1 126081 164344
0 130850 41882
0 150998 119991
1 125469 17768
1 78666 98275
1 75961 96889
1 14883 1326
0 95462 93966
1 4862 52939
0 46478 87932
1 50732 79499
0 31018 152219
1 143730 109089
0 83020 147019
1 120491 352
1 102312 89269
0 2847 33508
1 35464 160641
1 55116 23840
1 57925 876
1 5587 148967
1 131994 160614
1 52539 122035
0 91982 36037
1 44785 113998
0 147211 10908
0 109733 60219
1 64189 7965
1 80359 134126
1 21210 130985
1 67418 62991
1 139750 11858
0 39720 74250
0 91757 109699
0 48262 74227
1 111556 93843
1 42827 88449
0 17940 165985
0 3861 35609
1 7148 68808
1 161642 106640
0 126928 87107
0 139154 114141
1 68227 64377
0 92310 147459
0 63120 82402
0 146214 70021
0 55066 95065
0 161266 55097
1 144105 70578
1 67908 37383
0 1010 140357
0 42830 71243
0 5548 32818
1 104247 7899
1 40394 75919
0 68496 32767
0 86959 135809
0 22200 93447
1 152188 31829
1 24928 425
1 896 140
0 151001 108671
1 1625 91820
0 149720 57003
0 49119 24877
1 53546 12438
1 127881 143368
1 134837 82075
1 82007 156995
0 57097 35039
1 110332 50530
1 95058 51341
1 160054 114641
0 125404 34753
0 76190 125979
0 28313 111837
1 29544 102240
0 45784 79608
1 52834 14833
1 5016 86600
1 49958 74390
0 120024 147719
1 82608 131729
0 136302 76236
0 61194 131122
1 154311 89120
0 59652 60058
0 50470 40064
0 139014 78642
1 166684 85208
1 162101 123230
1 47019 24501
0 84629 27074
1 134158 131880
1 147024 48445
1 57154 123744
1 156073 11478
0 24417 158348
1 115031 156785
0 132177 104505
1 159232 118299
1 53256 17912
0 126891 24487
1 61469 119605
0 20614 95733
0 101573 46106
1 78068 146294
0 107743 25278
0 123881 68620
1 10341 137613
1 79835 39226
0 105120 48688
1 9204 62977
0 117037 84129
1 101202 41682
1 122862 46521
0 151897 117570
0 40043 16173
0 2889 26326
0 103235 13868
1 81401 130083
0 56740 25471
1 50372 30993
1 126586 72961
0 48885 33647
0 44848 155015
1 108436 141248
0 7999 50801
1 12102 139668
0 78374 50734
0 143941 5970
1 98463 80672
1 62259 7301
0 24212 114932
1 67004 150575
1 146030 40945
0 135401 27009
0 145844 131809
0 165052 17733
0 22884 79909
1 117665 97761
1 71047 117233
0 105421 91544
1 128262 21930
1 115537 143620
1 130059 45945
0 75660 46248
1 92866 30068
0 90468 40377
0 165026 152585
0 13752 162003
0 73303 141504
0 123707 39638
0 120851 27372
1 116826 21005
1 122155 124320
1 108017 77689
1 31239 18733
0 87250 143697
0 24073 84689
0 43616 44946
1 67552 119892
1 18316 115755
0 66925 48488
0 72951 150497
0 111924 99417
1 64490 28774
1 163742 129614
0 117028 96023
0 139011 103001
0 33945 134392
0 34602 71641
0 153020 104901
1 140017 31672
1 122100 132745
1 93551 53001
1 164649 136935
1 6915 162525
0 123144 147224
1 161649 130185
0 105705 86606
1 130324 89392
0 146088 125947
0 82074 80920
1 52493 78680
0 103049 10255
0 58019 79763
1 4870 157736
0 84004 94836
0 37924 53539
1 86548 51256
1 32921 163507
0 114718 140134
0 34427 23750
1 163879 30581
1 100281 69334
0 27297 1517
0 114493 90571
0 80955 5859
0 101615 89366
1 10616 24045
0 11042 97104
0 123275 130211
1 32088 3101
0 7867 96603
0 41318 120709
0 135440 160597
1 106571 99541
1 118956 158511
1 845 41868
1 74566 148939
1 11064 22745
1 68001 25588
1 158995 48350
0 61671 153114
0 19788 71704
1 155967 76390
0 92501 141770
1 51896 161528
1 92435 129671
0 124513 125100
0 103298 19240
0 61159 69869
0 113416 41419
0 124102 46279
0 103134 17351
1 92733 133457
1 164632 144108
1 77380 79834
1 64934 76263
0 4964 26486
0 133844 25395
1 151182 71973
1 94528 87445
0 134353 16867
1 117594 104052
1 118454 135562
0 104993 51715
0 53910 46080
0 99796 3449
1 91272 3854
0 64329 119047
0 62239 61016
1 130452 129698
1 76213 101303
0 69161 133704
0 113960 32824
1 140059 109998
0 16578 108228
0 17478 4961
1 97772 43609
1 9118 14141
1 91458 7061
0 160767 164860
0 84921 94882
1 27447 76215
1 138914 34772
1 150291 118763
1 108429 79855
0 103609 64133
1 69414 166224
1 125759 147620
1 122953 43901
0 6151 101399
0 115744 107255
0 70351 58805
0 102239 63078
0 158145 76052
0 135647 87454
0 51218 128161
0 72618 85372
0 140885 140417
0 69125 141505
1 9621 140807
0 103552 8138
0 71215 80069
0 153477 53657
0 20449 116420
0 129573 80159
0 27030 82919
0 80223 145770
0 73949 10282
0 106252 88467
1 108210 17088
0 16616 33747
1 26121 136287
0 66877 55819
0 7651 104581
1 10307 43819
0 34435 11861
0 76983 43894
1 18176 165251
1 78150 30788
0 55311 85546
1 80289 157158
1 3278 92324
0 157327 162255
0 26290 15228
1 54049 26163
0 134484 133404
1 56443 95208
0 126460 20607
0 119814 34306
1 65941 84441
0 133664 99674
1 7081 95162
0 99673 101728
1 74254 110172
0 92163 121780
1 25675 95660
0 45495 58779
0 8154 10550
0 50934 130409
1 143173 135118
0 129845 23338
0 25630 156012
1 160345 117157
0 99282 161657
1 31873 163630
0 57477 69654
1 73628 120639
0 135870 58981
0 26903 156736
1 75184 159853
1 137393 101483
1 69608 14164
0 144354 133392
1 126889 79362
1 5957 97768
1 52534 136151
0 53316 58525
0 141815 53289
1 69452 37812
0 133543 112414
1 22515 75901
0 8459 28326
0 50526 35279
1 140997 160662
0 110139 20520
1 109902 1729
1 88478 35424
1 18590 79346
1 123208 142452
0 26411 71678
1 143547 58588
0 140278 12871
1 96510 44245
1 49675 49911
0 122748 85048
1 6604 51869
0 99266 62798
1 102759 25550
1 65215 108780
0 35766 43667
0 149043 103382
0 143607 85911
1 143910 91839
0 87181 44261
1 3152 29091
1 35441 110387
1 6847 103282
1 25091 92146
1 95848 22377
0 131060 16380
0 43940 108303
0 26371 153514
1 104254 78489
1 39562 166352
0 45979 162979
1 53046 95210
1 121880 40128
0 122992 150121
0 83983 162579
0 71343 141810
0 95220 54062
1 35579 109888
1 90589 15065
1 8616 38286
1 57854 23883
1 97466 40841
1 53521 45499
0 120834 72494
0 65211 117171
0 95044 66447
0 154510 22989
0 133140 151141
0 80699 65246
0 95339 123779
1 74885 68960
1 119437 10630
0 130491 30320
0 105095 101651
0 117323 33144
1 133830 39450
1 109355 139653
1 41794 62211
0 27951 85570
1 95546 102820
0 95189 140668
0 95779 95845
0 76266 154869
0 87664 15327
1 4175 122876
0 48829 99188
0 163374 157505
1 74301 52346
0 33457 7858
1 141133 110988
1 14669 148686
0 106827 117460
0 33262 161684
1 53791 113796
1 94479 113089
0 28303 85652
0 147101 32835
1 57125 24358
0 152637 69758
1 15442 49056
1 19495 130773
0 130551 122866
1 148494 126241
0 7719 137683
1 29325 65628
1 101152 100004
0 148317 156362
1 70609 143019
1 83679 129964
1 4804 97771
1 29135 125660
0 137309 64109
1 21367 65739
0 51248 95948
0 56099 159533
1 16925 86897
0 124259 109960
0 152492 126856
0 18209 77205
0 2586 84594
0 46649 87818
1 81763 94655
0 85723 44906
0 61422 12860
1 65649 148167
1 109036 151813
0 111943 88252
0 46081 63126
1 70361 117761
0 50615 152944
0 128372 22603
1 14432 55919
1 75131 53479
1 98261 47379
1 56951 80005
1 59873 127965
0 55702 27465
0 22933 149362
0 38892 8878
1 136053 145914
0 139576 37650
1 150879 114014
0 36770 10519
1 33301 42917
1 136809 18507
0 142376 158269
1 25267 40496
0 111486 165325
0 23509 72
0 22450 150999
1 116605 150486
1 144919 150589
0 146805 10265
1 98765 53090
0 25285 16022
1 11637 39482
1 96293 125641
1 44418 10019
1 126894 7561
1 88921 36372
1 9264 63189
1 152899 123935
1 136670 75394
1 129330 163754
1 72507 29485
0 51236 154131
0 141184 126223
1 16567 82607
1 161330 1146
1 141587 163218
1 37680 96677
0 94903 99804
0 57667 125481
0 91685 51126
0 41427 158626
1 157010 79785
1 19462 16987
1 41100 94050
0 131697 159680
1 129930 45358
1 127409 98595
0 49995 96365
1 108464 148507
1 23552 67384
1 5743 78991
1 61919 47234
0 21204 118139
0 38503 77943
1 71490 66122
0 23910 110272
1 79975 85150
0 162206 117613
0 70374 51166
0 148701 149074
0 114142 135688
0 130539 15979
0 21555 52366
1 40268 142788
1 33517 38223
1 157657 153735
1 149878 11482
1 73993 149162
1 16715 65182
1 147459 123494
1 148342 145026
1 115898 28113
0 89841 123043
0 162597 23333
0 58158 50148
0 161494 75601
1 7971 163404
0 86154 122324
1 97855 103401
0 10824 153094
1 116060 73790
0 166242 126968
0 111065 126246
1 129778 37136
1 78249 39980
1 140836 102564
0 119634 137345
1 52669 93510
0 17623 142353
0 35747 23373
1 66707 11516
1 96477 74263
1 56545 111319
1 94723 166771
0 163819 82641
0 116885 154926
0 161764 89011
1 122245 6819
1 7920 108924
1 82129 29072
1 94606 139268
0 2489 81717
0 115163 32698
1 161318 120936
0 60643 3081
0 121035 128945
1 67665 154961
1 59742 92101
0 32621 26286
0 97047 36458
1 130358 161986
0 3764 63863
1 67902 33284
1 135367 2006
1 26497 68525
1 15166 44608
1 54534 109203
0 60534 137838
0 100831 942
1 133259 81573
0 119457 148860
1 60029 19725
1 86445 68314
1 138909 10573
0 56331 156910
0 57447 75118
1 4563 83403
1 65254 47899
0 77054 44209
1 30588 161496
0 10564 103624
0 78331 110249
0 102797 22435
0 32005 131448
1 74235 63249
1 33926 56652
0 60590 164032
1 155076 153177
1 3571 153526
1 54170 86498
0 27982 15499
1 54314 147310
0 27751 90082
0 163640 74067
1 47205 23793
0 96518 47720
1 103512 162576
0 21539 165025
1 37212 78661
0 153288 88251
0 113107 162216
0 87693 148222
1 97121 44672
0 72814 25630
0 72916 133194
0 148236 76027
1 57344 84988
0 74977 32471
0 43492 146865
0 143467 134124
0 22710 1363
0 111761 106343
0 9344 52010
1 76895 85945
1 124900 20184
0 128544 107193
1 101221 132559
0 21433 106961
0 126806 27232
0 8863 144151
1 10276 52813
0 13027 98260
1 48877 56206
0 148653 162568
0 38046 126309
1 139983 65218
0 104441 46387
0 81999 135756
0 79396 117123
0 81527 59813
0 58194 105022
1 141950 56707
0 6806 33079
0 166110 76255
0 74848 141768
0 38552 116880
1 121885 164150
0 19200 103223
1 146082 114126
0 31804 66096
0 44524 53061
1 114436 112826
0 136372 19473
1 145829 34606
1 19660 90940
1 162199 18158
0 8757 158281
0 78216 101419
0 143330 54217
1 30191 149967
1 128182 116576
1 60456 27796
1 77491 54629
1 65364 2279
0 69271 103287
0 165364 39787
0 158665 103068
0 103671 116779
0 40138 53111
1 63677 112966
0 88862 19671
1 57485 108392
1 15821 11392
0 90785 40563
0 130074 71462
1 87809 164384
1 101764 77764
0 63185 153038
0 128289 38358
1 48356 120519
1 985 124130
1 120254 50948
1 117503 151934
0 134435 97998
1 8677 44090
1 47257 126582
1 91244 165360
1 48113 28127
0 19617 10827
0 39308 1976
0 55618 99535
0 22136 107129
0 122851 167084
0 15346 6832
1 57113 91555
1 42364 142124
1 27059 111969
1 143730 72252
0 135053 42612
1 86581 88952
0 73786 22879
0 11007 26194
1 155028 155698
0 155048 24165
1 65461 55050
0 84897 164414
0 68524 79129
1 47166 53733
1 78829 90312
0 90958 108246
1 103824 128277
1 51173 142428
0 163210 49990
1 51548 128442
1 83495 115001
1 139925 161375
1 64456 60475
0 20018 33621
1 156579 92237
1 138281 154865
1 113200 129687
0 128931 83585
0 147602 92040
1 165992 65070
0 20747 29394
1 54324 11852
1 109154 77675
1 62229 33499
0 93645 30665
1 125568 101905
1 127553 118655
1 6373 75474
0 160853 72308
1 62607 41828
0 112091 77601
0 155227 161857
1 77644 16087
0 117773 133818
1 63187 117439
1 111666 927
0 150875 84828
1 9481 119254
1 101309 112908
1 115343 109173
0 104021 107211
1 106335 14709
1 140222 114441
0 61415 92141
1 52609 83990
0 73652 139695
0 65629 158844
1 102204 161101
0 75969 64951
1 116450 37122
1 159047 155635
0 159610 110490
0 128255 47000
1 58150 158434
0 125178 136096
1 102465 39194
0 71502 90861
0 117059 29076
1 56105 37107
1 118008 86099
0 95205 86519
0 98521 125597
0 147001 27050
1 44115 150056
1 114985 161210
0 42202 47964
1 128808 15131
0 17864 69962
1 119644 95098
1 164166 1921
0 162374 57727
0 147085 125193
1 67532 94527
1 110551 42719
1 111164 87219
1 62882 161784
0 145450 118706
0 148798 142373
0 119648 117390
1 42206 41651
1 124331 6882
0 46638 19618
1 122155 70593
0 28953 117351
1 145408 29147
1 129707 30963
0 74165 128338
0 63097 132100
1 148266 159963
0 129366 40304
1 58794 54377
1 39321 162621
1 38642 61131
0 11167 57213
1 90330 121100
0 40811 82744
1 78094 97777
0 163460 71414
1 51402 62744
0 23822 1377
0 49716 106373
1 32131 27071
1 140504 12943
1 127364 151100
0 79776 132186
0 115405 14612
1 50209 36576
0 37800 10260
1 25846 29298
1 86597 62077
0 31279 104983
1 91390 8253
1 44039 96303
0 128177 164582
1 69141 146090
0 97168 79996
0 77309 44436
1 89671 13657
1 55423 122056
0 99496 125770
0 118100 120423
0 21128 22712
1 94925 104713
0 48531 109503
1 42741 74677
0 82697 17683
0 97631 46722
0 47246 132023
0 43197 41248
0 129981 101199
0 20098 81513
1 18423 51678
0 122655 99022
0 139262 88386
1 10308 97325
0 59367 8622
0 144717 126340
0 114760 16673
1 47606 153108
0 19597 132782
0 164970 68197
0 120907 31771
0 55011 45770
0 57872 24496
0 11084 81013
0 90806 5871
0 92826 124544
0 94296 98823
0 154334 124415
1 111990 138395
0 55350 136924
1 101286 31154
0 113694 650
0 129745 49290
0 36821 111134
0 11784 150143
0 128345 104761
0 117710 32198
0 45870 14403
0 143085 21561
0 108960 154479
1 115909 24326
0 101498 82966
0 113770 24081
0 12903 161073
1 19015 26938
0 25328 164218
1 51798 9232
0 10384 47923
1 69955 93259
1 41817 157583
0 128569 165985
1 142464 27594
1 10414 135643
0 28540 17144
1 97577 117231
0 81496 131422
0 69584 105116
1 66394 60868
1 40555 61638
0 76906 16273
0 134534 105900
1 57310 98801
1 49923 13515
0 97114 42807
0 142241 151861
1 118039 51267
0 61683 152575
1 49776 6019
1 11718 10058
1 4817 33981
1 69792 77651
0 114951 82668
0 108011 31474
0 18251 27465
1 19503 69361
0 75678 45162
1 99379 18135
1 119185 15835
0 133843 49487
0 71498 27600
1 34636 147701
1 68971 100203
0 113953 73719
0 73850 140772
0 127711 67512
0 62602 127374
0 149883 29974
0 131487 9035
1 63150 68335
0 10874 128926
1 115615 87307
0 163620 81358
0 133846 115967
1 45649 63091
1 4155 88581
1 83959 112550
0 2100 145503
0 105419 157316
0 150410 19930
0 105301 80334
0 57666 110875
0 75185 7725
0 107335 69495
1 120891 129483
1 121315 31671
0 29273 37898
1 120269 28290
0 9668 145308
0 15199 105663
0 75536 37218
1 141053 107297
1 122237 63791
0 54096 109162
0 131367 54021
0 16376 94151
0 141046 72771
0 94579 72162
0 33673 112302
0 55687 101653
0 56772 155292
1 37109 92327
0 79019 105740
1 50189 69914
0 303 11059
0 38798 44909
0 95214 73869
1 86082 4837
1 85056 108223
0 13377 133700
1 72400 23622
1 146708 56276
1 130460 34608
1 117196 6392
0 6209 151095
0 151712 18575
0 96477 1849
0 51256 116864
0 119452 84298
0 39766 122917
0 71535 146213
1 96033 40943
0 115398 6631
1 44073 141559
1 77101 123466
0 66243 130069
1 102533 13220
1 137628 100588
1 120031 43607
1 124403 23229
1 68220 56246
1 74336 15680
0 14435 132851
1 93481 8427
1 6274 163106
0 59456 42556
0 62977 49843
1 80670 18605
1 56939 58454
0 27255 135703
1 3844 62772
0 61538 75648
1 113404 44625
1 52597 20697
0 98384 65027
1 100196 124697
1 151040 15639
1 33824 94186
0 97843 1669
0 61835 161780
1 36481 40430
0 97664 4454
1 114835 132337
1 151537 64331
1 147577 60714
1 146704 134433
0 109705 27204
0 133120 72169
0 74164 27504
0 36099 11633
1 74558 84299
1 12736 77674
0 31788 96379
0 46437 93958
0 2630 62826
0 113726 107700
0 32532 85045
1 23748 348
1 108817 1405
0 49810 119112
0 118711 13383
1 125783 65474
1 83728 124260
0 48193 148325
0 64889 65902
0 61086 101745
1 140152 58369
1 145994 91066
0 1875 109586
1 106692 158921
0 135548 98769
0 51617 144741
0 95720 23001
0 25882 24664
1 12658 91802
1 115958 106830
0 94577 52858
0 34890 81667
0 66566 64116
1 62922 114900
0 120561 77405
1 123587 44163
1 105750 69467
1 51578 74748
1 67447 86062
0 71778 80028
1 56227 35654
0 105177 12315
1 79478 5608
0 146336 157520
1 97914 48550
0 3145 2067
1 148012 21856
1 114097 60215
0 144386 128361
1 79310 151912
0 145843 35729
0 140243 4105
1 43155 35266
1 59901 37787
0 7302 4757
0 40586 92266
1 111866 10933
1 41712 128873
0 152582 93173
1 127147 148505
1 32996 26259
1 45937 58317
0 77854 29214
0 10324 32339
0 20066 40213
0 62481 154440
1 134279 157267
1 84096 71901
0 110621 133904
1 121662 156479
0 134480 34612
1 80295 80460
1 155033 130943
0 101115 29178
0 77250 66896
0 55895 54731
1 45701 140770
1 37922 37501
1 130773 113352
0 69178 94128
1 100891 129491
0 158730 134551
0 84783 122233
0 57095 126873
1 87419 136096
1 50018 95359
0 54496 14797
1 113987 102649
0 123745 83674
0 75516 78696
0 5684 137672
0 9024 21912
0 156814 11651
1 60630 38701
1 144628 43610
1 5053 86036
1 124485 73071
0 41794 114317
0 121094 162598
1 103287 56440
0 47366 73048
0 125685 81969
0 30899 113800
0 111473 152004
0 113796 81299
0 123183 46961
1 166553 14524
0 73889 103155
0 120426 154201
1 101772 61065
1 82522 12013
0 99348 112217
0 56595 5671
0 129734 46983
0 63898 24696
0 108748 56182
1 122673 44168
1 115086 108442
0 155464 72379
1 122990 49087
1 95828 86647
1 143032 55619
1 82726 157651
1 28344 117579
1 140881 135547
0 112963 91404
0 86242 69517
0 16946 95014
0 161811 10138
0 11683 32189
1 24171 155071
1 20812 149857
1 90477 83489
0 133110 92868
0 131934 91137
1 58178 90944
1 39000 155633
1 78836 128713
1 4659 52453
1 32600 143629
1 53950 99482
0 9731 100074
0 137816 160810
0 60690 22270
0 10186 88216
0 71957 146309
0 87252 2391
1 91766 28349
1 154751 132186
0 41889 161982
1 127318 57310
1 72818 73989
1 134219 41949
0 159993 19908
1 23614 16006
0 87364 40591
0 139117 53715
1 99848 83820
1 99306 50648
1 82472 139501
1 14624 89232
0 109602 126237
1 40694 66363
1 71336 52898
1 49943 84743
0 133843 136033
0 34913 102270
0 84787 156705
0 94962 157031
0 34302 78577
1 94568 93424
0 29760 91870
0 151549 140985
1 6468 64878
0 28556 17499
0 120337 2254
0 2720 89544
1 97666 4936
0 137972 74390
0 115257 61378
0 81418 132067
0 62941 123255
1 60813 146519
0 131088 148625
1 104700 100488
0 32337 160895
1 11108 37572
0 156897 158118
0 125602 153887
1 149645 30378
0 156247 107447
1 49775 45285
0 161815 160696
1 146221 51943
1 71838 45987
0 66133 9287
0 81632 42075
0 64869 164522
1 446 21914
1 22301 72679
1 58643 54045
0 92766 9782
0 104978 29749
0 64623 42565
1 30023 53815
0 93139 156257
1 17624 111651
1 72278 94031
0 86898 44392
0 104808 54015
1 51146 117877
1 126031 85467
0 26011 2071
1 67446 152503
0 37806 121195
0 19619 28526
1 42340 74020
0 134370 159078
0 19012 122477
0 96423 47262
0 154519 66448
1 136290 103092
0 72818 146714
0 117548 104223
0 39893 104798
1 70807 86921
1 113720 61998
1 115745 62383
1 112104 143921
1 9348 106375
1 116443 9063
0 24740 113246
1 91904 81005
1 85571 87088
0 68434 133778
1 166982 45708
1 78772 130997
0 138532 20948
1 32842 135722
0 65206 97097
0 42555 51322
0 130374 119438
1 134905 88123
0 38749 146829
1 42431 54930
0 74016 28913
1 42890 162455
0 138808 42308
1 127238 163810
1 165733 67590
0 13795 31076
0 125257 19852
1 66742 69796
0 66589 110545
1 61471 139274
0 92017 72971
1 151493 151898
1 91584 161188
1 132700 107447
1 165597 76715
1 17283 115367
1 6107 108965
1 91470 41967
0 57793 20726
0 12398 126212
0 73829 138192
1 138716 18849
1 150368 130702
0 38521 63216
1 146944 148074
0 109650 90288
0 150043 26009
1 157232 142021
0 69478 53889
1 66725 138287
1 112766 36997
1 118974 2825
1 81539 11141
0 95702 75401
1 61952 165018
1 5373 64045
1 20508 119070
1 119225 67933
0 126633 145839
0 115248 52181
0 166648 99464
1 151312 98113
1 121897 3043
1 148977 67324
1 159064 50781
0 137331 92580
1 26903 53500
1 119936 100359
0 99401 4315
0 147952 138933
0 136967 140258
1 38779 79171
0 43490 12531
0 28264 43572
1 98871 143384
1 163696 18799
0 2996 16551
1 112732 114550
0 44839 133687
0 58434 160676
0 166183 4468
1 129458 165361
1 121581 78176
0 18618 114564
1 126049 22714
1 143743 160168
0 151543 33290
0 125347 153301
0 118004 17450
0 126357 120425
0 92408 132622
0 68055 57291
0 10366 41513
0 149973 114474
1 147581 74794
0 59771 6388
0 157822 47518
0 124851 80795
1 7186 65443
0 85376 129850
0 75112 66400
0 34949 115583
1 37713 126220
0 45254 137505
0 43089 164269
1 82333 97234
1 80667 54660
1 15473 71385
0 89717 45574
0 143315 91124
1 32707 43730
1 152998 64676
0 23591 125575
0 66562 86399
1 51784 115012
0 72970 159350
0 34088 94545
1 124883 6195
1 103718 92005
0 51766 82059
0 94617 27953
0 106452 27035
0 42936 86517
0 157881 103785
1 87096 127092
0 54534 95091
1 166100 50265
0 102604 148942
0 154866 158354
1 154315 48320
1 135773 26748
0 117692 39099
0 154415 16631
0 147382 123002
1 35682 138138
1 37155 58276
0 68070 121063
0 83260 8498
0 129620 31318
1 154714 152014
0 76915 128785
1 100908 18082
0 18695 143786
0 137626 108947
0 5203 43162
1 55444 153341
1 30981 90065
0 77984 71522
1 139107 53037
1 97725 155900
1 14579 17956
1 97532 78284
0 77236 31841
0 7892 86203
1 124572 110828
1 96491 15029
0 103501 79576
0 33492 16404
1 134585 32720
1 136861 78737
1 119930 151428
1 154036 39396
0 104790 156319
0 47198 85342
0 76028 33646
1 56259 20258
0 141760 108453
1 128755 70492
1 22024 139366
0 41123 141794
0 136586 82938
0 61316 61285
1 49363 127183
0 81646 80341
0 73752 29637
1 131189 14603
0 53659 151391
0 30825 1925
1 68626 28515
0 114534 105385
0 50023 166802
1 165565 46665
1 122629 25429
1 97329 28714
1 166603 52569
0 52318 111760
0 67900 69058
0 161858 151851
0 134505 3700
0 116842 43722
0 65054 31251
0 117344 137542
0 97788 166343
1 20743 127235
1 92695 164955
0 94219 3954
0 13945 8262
1 94599 33254
1 11373 129422
1 155089 56894
1 19910 63837
1 166469 95269
0 55562 31768
1 132118 5785
0 25924 40349
0 11210 114596
0 9324 112864
0 131925 55078
0 24998 44622
1 58193 151308
0 40859 132988
1 107649 44144
0 7166 54711
1 47055 101952
0 150340 129529
0 98406 15157
1 114055 114179
1 59109 67627
0 118419 14534
0 162201 18903
0 23675 68417
0 117802 114987
0 77575 112555
1 132416 131434
1 154173 113203
0 83947 146761
0 165875 23450
1 158941 28451
0 86333 74345
1 116905 115127
0 107078 83895
1 86466 18400
0 98655 9926
0 146416 117421
0 76551 105342
0 39119 66415
1 80027 89155
1 125655 111291
1 70246 50295
0 54508 101081
0 120488 73874
1 104460 1686
0 9182 55240
1 569 108481
1 6852 46919
1 95083 142630
0 135435 60821
1 140116 39041
0 99449 42175
1 148416 41609
1 1466 85498
0 22955 2070
0 104383 49533
0 34038 94511
0 116904 53829
1 42808 90188
1 64249 162007
0 33590 70311
0 24649 58342
1 150188 134004
1 72614 74473
1 139019 127799
0 115636 4711
0 134846 116601
1 134200 164250
1 21608 92566
0 27923 51458
0 4943 18495
