693 299
65 997 28
51 976 743
786 291 257
78 115 84
837 131 942
19 126 810
77 473 328
172 168 354
905 233 294
667 166 973
251 535 877
636 735 721
898 594 225
474 718 814
879 925 941
762 345 706
143 95 839
185 426 139
648 821 385
652 49 438
7 873 315
488 905 808
354 338 387
256 716 665
815 810 596
512 655 40
723 630 622
121 951 720
468 388 282
164 81 102
622 346 482
931 987 34
299 864 219
105 753 106
876 102 686
857 680 96
50 652 162
61 308 176
724 343 289
68 787 98
678 759 832
421 93 875
121 730 10
709 265 698
436 895 485
923 326 391
207 841 621
13 938 982
897 271 547
345 115 496
792 452 936
252 344 186
307 211 64
240 269 377
274 138 818
698 931 872
307 932 714
450 128 79
539 224 249
265 535 763
877 134 124
331 641 53
803 443 355
306 577 95
401 360 872
579 516 757
405 118 98
170 619 828
289 462 721
595 829 564
355 193 877
594 655 696
423 934 270
896 240 957
544 540 772
176 62 731
107 490 695
271 755 520
292 50 80
985 48 593
893 360 609
391 661 426
61 825 969
435 19 301
39 751 423
949 268 793
812 269 29
483 374 497
89 710 66
806 450 912
901 75 556
237 519 546
460 191 790
527 52 967
625 867 771
471 624 501
173 976 452
778 264 605
954 268 962
831 626 369
186 439 612
804 677 681
804 119 738
410 239 613
50 538 106
447 226 578
368 950 601
823 899 155
784 126 340
180 410 763
432 892 227
140 938 75
578 338 764
882 572 243
834 83 520
659 177 489
594 946 121
850 935 22
293 906 73
272 12 379
688 719 703
648 955 497
740 400 687
947 319 514
414 460 968
522 296 433
689 193 211
558 920 735
592 538 291
914 113 761
346 619 704
23 500 153
840 791 59
537 355 425
801 491 950
212 321 270
264 702 737
317 617 189
448 222 620
907 587 250
349 159 726
424 952 703
70 323 381
300 408 508
874 138 160
147 897 103
61 916 533
470 629 134
523 176 345
524 344 535
217 177 217
562 491 176
492 724 996
555 297 428
689 635 566
299 774 56
104 380 693
660 296 565
91 646 109
565 162 143
608 315 619
279 217 580
876 55 627
713 456 853
138 325 195
261 757 522
711 599 827
885 566 198
856 876 13
646 912 97
648 440 801
84 490 189
157 425 753
374 448 452
383 380 742
327 684 461
488 579 55
101 609 433
277 777 134
164 33 12
711 213 402
68 994 695
296 179 99
981 508 692
327 983 327
42 5 58
472 512 885
316 557 389
139 433 3
583 524 844
586 508 416
160 680 993
659 796 555
440 981 588
118 340 963
325 676 879
511 826 173
571 16 703
592 475 867
936 884 436
379 865 629
163 44 555
825 882 23
308 298 568
321 82 591
242 768 779
225 549 592
189 662 382
293 632 787
36 445 462
366 733 512
243 942 374
441 976 822
138 587 288
104 684 757
894 511 1
992 730 224
685 352 997
963 587 348
219 982 104
792 941 644
956 994 106
26 718 891
953 335 520
284 402 186
649 353 30
477 210 283
556 664 444
479 745 407
512 935 568
207 688 347
255 48 556
276 976 916
275 836 583
499 626 498
187 475 599
992 284 534
616 790 643
814 973 716
947 408 785
206 76 373
409 38 771
279 766 857
816 837 568
752 472 919
905 485 792
617 254 317
176 508 260
106 218 231
238 741 1000
340 945 147
174 630 903
217 404 273
927 633 420
258 280 992
767 218 803
17 928 814
448 576 859
597 160 786
812 478 538
522 710 555
841 650 325
627 789 573
786 272 506
692 716 638
214 908 745
862 688 155
25 835 466
708 844 444
477 221 154
924 490 678
312 574 72
222 831 890
159 57 747
158 86 225
800 480 822
37 209 524
575 161 808
797 504 371
1 575 378 821 998
1 406 760 491 811
1 315 151 825 944
1 90 447 561 680
0 317 483 144
1 325 756 843 969
0 909 522 801
1 382 321 526 542
1 112 115 985 195
1 353 302 788 792
0 849 848 139
0 206 285 565
1 309 71 956 629
1 272 164 672 202
0 81 18 985
1 2 283 255 954
1 272 264 408 418
1 510 453 587 582
1 892 675 991 755
1 537 703 634 858
1 657 758 997 968
0 311 382 501
1 276 376 392 938
1 321 131 553 155
1 119 193 857 723
0 18 369 937
1 387 305 471 496
0 520 908 581
0 848 478 596
1 444 113 634 623
1 874 530 936 696
1 82 212 836 960
1 820 324 954 925
1 491 227 955 925
1 420 1 723 501
0 117 253 884
1 483 1 878 890
1 451 48 868 642
1 6 13 367 360
1 610 140 680 249
1 379 149 473 828
0 731 877 179
1 205 667 906 900
1 402 356 856 391
1 50 424 548 545
0 739 995 884
1 24 221 950 545
0 268 955 283
1 631 158 674 180
0 879 579 651
1 455 29 511 957
1 708 906 774 957
1 410 137 873 600
0 500 2 847
0 321 118 451
1 209 833 781 1000
0 450 930 969
0 892 274 748
0 745 855 259
0 615 962 462
1 213 655 579 684
1 521 332 809 773
1 169 236 581 602
1 464 228 737 299
1 590 525 995 932
1 419 139 557 670
0 908 586 62
1 10 353 921 450
1 483 434 750 797
1 578 619 925 672
0 516 846 394
1 512 285 676 494
0 264 830 296
1 32 603 263 879
0 729 357 530
0 856 840 340
1 290 646 365 689
0 119 371 556
1 214 77 226 267
1 341 439 539 605
1 582 196 696 779
0 88 30 932
0 644 637 521
0 545 797 589
0 149 884 421
0 817 560 911
1 325 167 806 790
0 946 251 238
0 670 866 880
1 829 109 846 380
0 708 377 58
0 208 874 183
0 361 783 163
0 880 420 152
0 690 295 231
0 378 627 597
1 813 603 945 692
1 381 95 659 566
0 309 147 997
0 444 173 438
1 108 257 348 886
0 359 238 157
1 634 616 858 787
1 13 11 244 581
0 395 407 25
0 129 463 146
0 662 419 375
0 869 153 247
0 518 612 933
1 13 377 195 380
1 56 669 629 970
0 19 530 337
1 416 369 961 535
0 886 633 380
0 841 221 720
0 549 563 160
0 841 880 766
1 207 143 621 793
1 257 302 350 632
1 81 388 956 847
1 536 435 730 461
0 593 910 243
0 20 461 399
1 447 118 998 263
1 33 492 96 684
1 140 535 523 627
0 421 497 424
0 101 427 656
0 524 571 115
1 162 112 619 700
1 144 211 447 663
1 574 325 825 722
0 1000 957 746
1 753 481 793 886
0 344 100 379
0 43 741 662
0 834 599 344
0 158 891 458
1 48 204 94 704
1 625 193 975 756
0 463 42 958
0 62 877 927
1 262 196 819 494
1 962 289 965 341
1 267 130 720 579
0 506 102 279
1 811 517 937 713
0 220 919 355
0 216 28 659
0 54 164 240
1 542 673 956 848
1 183 509 988 866
1 423 256 637 267
1 344 424 802 570
1 335 735 933 908
0 514 619 66
0 700 870 785
1 439 948 720 991
0 279 592 459
1 987 675 998 982
1 240 223 568 496
0 442 437 910
1 479 308 536 656
0 78 429 206
1 170 46 579 956
1 648 425 889 716
0 451 512 474
0 739 377 638
1 30 194 851 241
1 232 113 926 703
0 923 340 593
1 349 145 519 600
1 455 447 850 486
1 0 524 325 882
1 560 503 869 583
1 49 511 92 855
1 120 177 746 388
0 683 265 890
0 747 691 847
0 123 718 452
1 641 203 800 424
1 447 665 952 978
0 310 626 482
0 392 336 613
0 415 684 444
1 30 335 884 396
1 24 124 492 323
1 472 323 560 551
0 530 425 622
0 526 749 623
0 595 458 882
1 661 103 723 299
0 381 641 528
1 766 54 970 235
1 515 326 959 739
1 505 68 646 118
0 394 456 377
1 377 460 594 797
0 142 909 703
1 64 867 142 994
0 635 666 424
0 13 252 303
1 393 124 798 490
1 307 96 687 273
0 878 282 413
1 140 167 898 254
0 832 23 963
0 428 86 385
0 918 639 806
0 264 44 622
1 10 211 854 671
0 40 706 645
1 617 376 844 539
0 329 720 330
0 429 12 129
0 54 455 588
1 204 740 913 972
0 407 306 61
0 780 395 565
1 59 401 347 978
0 116 638 754
0 381 956 258
0 559 815 756
1 496 410 804 902
0 448 141 390
1 816 173 914 207
1 110 328 621 455
0 971 160 152
0 740 680 443
1 353 894 924 949
0 114 206 762
0 150 640 640
0 715 692 996
0 950 110 267
1 388 197 423 721
0 992 701 869
1 205 156 649 295
0 387 755 330
0 808 898 361
1 149 218 382 479
1 437 230 810 498
0 882 527 528
1 597 111 737 390
1 578 634 950 738
1 240 436 424 908
1 447 356 600 395
0 56 74 698
0 569 83 136
0 716 884 124
0 270 216 234
0 990 580 478
0 901 872 837
1 32 559 280 874
1 862 687 886 707
0 958 410 448
0 833 467 379
0 943 160 23
1 83 65 353 457
1 20 685 338 812
0 110 915 540
0 772 128 731
0 992 659 229
1 323 48 735 837
1 56 764 465 904
1 615 538 851 963
0 293 688 688
0 284 358 270
0 183 242 262
1 67 441 632 522
0 272 140 471
1 379 330 839 632
1 207 315 813 631
1 535 119 913 481
1 470 605 924 645
0 316 814 760
0 986 693 813
0 632 45 143
1 356 98 484 559
0 62 579 473
1 17 268 222 840
0 685 756 322
0 886 302 705
0 829 500 766
0 194 149 382
0 844 637 484
0 806 413 99
1 407 876 983 893
1 120 26 325 479
1 342 135 736 577
0 348 269 914
1 475 683 841 817
0 479 457 183
1 514 311 876 673
0 341 981 556
0 512 563 158
0 241 8 37
0 74 678 449
1 532 833 645 1000
1 784 253 929 459
