106593 195578
1 70697 685
0 105255 50749
0 72912 53037
1 48490 61999
1 24219 71056
0 14015 22151
1 31115 77659
0 7372 43892
0 91434 9431
0 56886 104428
0 71431 24703
1 20497 38074
1 4122 38221
1 25549 35797
0 32481 80816
0 83090 74999
1 52710 98645
1 19100 40657
1 100320 83534
1 64822 55817
1 32306 7631
1 57815 60662
0 104586 59074
1 2879 101259
1 12309 1053
1 7969 2388
0 40810 86874
1 25720 46045
0 79894 38879
1 51010 24149
1 18306 6302
0 67687 17623
1 24544 15912
0 44844 67422
0 91343 90404
1 92355 43782
0 69382 78045
0 78355 81700
0 28161 94048
0 41871 78860
0 39484 6900
1 89391 12537
1 95143 67939
1 39501 31894
1 41230 68180
1 9201 57899
0 14043 41782
0 1488 73625
1 121 50835
1 75542 103253
0 82173 10233
1 98427 53057
0 88294 27143
1 32507 89204
0 13650 45111
0 26232 94602
0 88949 59053
0 53849 19975
0 23748 6097
0 52548 49899
1 75446 85872
1 19262 3336
0 103389 41284
1 26949 7218
0 24959 70848
1 73955 66169
1 24005 22054
1 22115 20747
0 17140 11689
0 16416 27423
0 16231 70748
0 72050 86183
1 665 99126
1 99005 96827
1 17630 95801
0 92494 32463
1 5668 58363
0 98733 53001
1 52243 9460
0 106231 63018
0 57247 85226
0 32771 3641
0 14534 88246
0 55297 88842
1 72666 13481
0 51306 28080
0 43801 24136
1 58052 92184
0 38667 66485
0 10679 34369
0 15301 45830
0 78209 23704
1 53541 60414
1 99614 31007
0 25792 41854
0 37907 36308
1 84153 43315
1 2370 63284
1 93943 96900
0 71909 65753
0 1298 92674
0 62708 35387
1 19184 53103
0 41605 91108
1 27544 3797
0 51024 30743
1 87389 99726
0 89851 72787
0 66460 48600
1 24306 2780
1 33195 73725
1 53480 48357
0 40621 44813
1 95274 98603
1 5189 58801
1 102271 1741
1 65558 26466
1 57243 32230
0 87745 82074
0 68653 56072
1 20640 73469
1 48417 33890
0 14579 69580
1 87741 52491
1 78591 53336
1 26525 6285
0 66403 78406
0 91850 60739
1 83940 76496
1 16303 33465
1 5606 14137
1 74917 27349
0 9842 18499
1 19965 72737
0 44726 55558
1 57083 29253
0 41694 29630
1 67353 14590
0 50654 90127
0 14600 58075
1 17088 32549
1 102520 62235
0 99097 96309
0 9857 31032
0 45901 33482
0 33234 88259
0 82369 67845
0 85116 90888
1 100348 22848
0 1046 34585
0 81397 52014
1 79940 69436
1 32210 67353
1 104818 63309
0 36252 90291
0 24246 98548
1 58671 97784
0 13627 3600
1 18268 82217
1 71402 67979
0 23046 57383
1 41870 60618
0 98263 85551
0 503 1627
1 21863 70834
0 86270 60741
1 56787 38765
1 601 87049
0 54243 69146
0 41435 50355
0 36969 90898
0 46682 29083
0 102672 44158
1 24719 105656
1 56893 84986
1 25640 8786
0 101399 71157
1 28607 56177
0 2077 82414
0 6489 4529
0 39300 63094
0 78741 3816
0 44849 25190
0 47262 71418
1 27189 96161
0 78630 88808
0 102138 47449
0 51818 18672
0 78133 56145
0 32850 93703
1 88311 87277
0 9017 42109
1 85391 2920
0 4555 30204
0 65720 81420
1 60763 20899
1 98721 1968
1 86443 99092
0 44833 84870
0 59996 3662
0 102104 44149
1 4985 106126
1 50040 99895
0 64387 74001
0 79679 55124
0 29529 91288
0 39948 98709
1 77032 66418
0 51153 89176
1 48035 101536
1 104197 18339
0 82593 69251
1 503 101343
0 35498 87557
0 13376 74911
1 100689 66092
0 49493 21851
1 57831 90334
1 103073 72188
1 20737 8148
1 33452 40233
1 85257 80107
0 57563 48545
1 61969 87462
1 46964 49397
1 89864 63335
0 25558 35769
0 55512 63502
0 91876 84889
0 90098 7211
0 93921 85734
1 16796 7213
0 28674 63338
0 79375 58987
1 63622 27364
1 67282 47542
0 7617 16627
0 104238 40719
1 22130 58749
0 32520 91156
1 85918 59302
1 19834 38772
1 59074 51177
1 48653 89268
0 62831 29161
1 37620 77762
1 106454 85718
0 2550 77691
1 17777 63094
0 7324 21847
1 88150 64368
0 90339 46769
0 101806 63847
1 11059 12177
1 51115 67146
0 84191 94943
0 82448 88245
0 64287 81138
1 42755 216
1 18647 102127
1 97902 17469
0 32155 92494
1 52836 49195
1 21262 57864
1 6941 24614
0 41391 15138
0 11755 7437
1 91242 4894
1 49644 59307
0 81877 527
1 60093 42343
0 83087 101557
1 26138 74741
0 43162 39491
0 71747 51212
0 29989 48595
0 60112 4879
0 56851 49022
1 10968 18598
1 72816 61298
1 104652 38577
0 3928 36040
1 70102 16278
0 47465 6365
0 19547 2761
0 64257 81974
0 96011 33842
1 25637 99320
1 32516 74846
1 99802 35202
1 91230 79152
0 27659 24073
1 67950 17024
0 25385 20931
0 104529 22828
0 59623 32906
0 44851 995
1 100177 31096
1 92189 73851
0 104280 82175
1 19778 38551
1 95505 81946
0 15101 16239
0 53275 23848
0 72977 30882
1 76516 66372
1 87678 103868
0 51192 17896
1 59744 40199
0 101568 97316
0 9677 100269
1 58561 79065
1 52027 79359
0 21410 29222
0 79640 31407
1 24902 20118
0 42494 13827
1 88272 6657
0 39540 47339
1 20490 43993
0 36763 35390
1 95044 87728
1 53770 76529
0 18441 13867
0 69521 1837
1 42087 34669
1 89188 85843
1 101548 38495
0 64745 30292
1 42438 91374
0 52823 68216
0 1445 10192
0 101631 77227
1 29377 103614
1 83370 54418
0 75219 99201
0 43030 90412
1 61167 73793
1 77539 52272
1 90751 49328
1 98181 71032
1 84140 73870
0 56057 48998
0 10231 256
1 31752 95764
1 64088 56495
0 100553 47120
1 68051 46872
0 3978 63846
0 91378 84008
1 17101 60715
0 48537 39565
0 56459 5988
1 25159 53975
1 78124 83522
1 26304 105
1 79596 87071
1 56608 80238
1 19881 100289
1 50538 10051
1 39365 33910
0 86366 76091
0 4872 33565
0 101487 96583
0 40161 68294
0 31664 100842
0 32379 32717
0 86972 52701
1 56403 46335
0 92338 56470
1 96515 64449
1 78713 85243
0 50693 99959
0 45379 69910
0 19713 105334
0 64109 90491
0 69381 70386
1 4868 69150
0 45145 12248
1 105059 88238
1 76326 81909
1 48611 75544
0 20135 63035
1 15576 1602
0 8006 103941
0 59527 18103
1 72808 37929
0 43431 16760
0 99052 93035
0 71290 21562
0 103594 61898
0 66536 94474
0 355 48510
1 51642 16123
1 46036 29054
1 21429 27598
0 4621 50732
0 1386 15813
1 8652 35784
0 36649 78340
0 24466 30670
0 95714 89181
1 100753 11170
0 60197 85932
0 57632 72238
0 73372 91835
0 25683 74540
0 95073 53028
0 41086 40883
0 85894 57557
0 100831 30583
1 60195 79705
1 64108 37369
0 25258 68747
1 31382 96308
0 80462 14044
1 92381 75410
1 93436 24027
0 88280 3014
0 23669 76997
0 49032 47857
0 40301 92917
0 101465 50015
0 52920 3910
1 30737 104360
0 3005 15249
0 89262 1716
1 5492 1652
0 57895 70475
1 97499 58899
1 62838 859
1 20169 98022
1 24885 23438
1 28088 98513
0 58808 17848
0 81457 68576
1 86625 38249
0 66081 31063
0 38459 95980
1 95644 41091
0 29682 45898
0 48855 41503
0 21951 42744
1 33478 103080
1 60979 82297
0 75713 24153
1 68552 6341
1 18621 75677
1 36880 104476
0 96664 62126
1 33181 79768
1 80527 21972
0 6597 72683
0 71552 74775
0 69525 82067
1 75045 51614
1 78965 51249
0 14195 41314
1 65004 31780
0 23490 27617
0 94422 81975
1 90720 53101
0 77359 31631
1 21381 58618
1 18774 41686
0 55664 9184
1 91902 87167
1 89038 8727
1 95270 88066
1 56102 83468
0 45791 75225
0 78648 34427
1 86001 24485
1 40685 91366
0 14453 73707
1 50188 66017
1 7823 69821
1 72194 40656
0 53815 42927
1 72756 30807
0 83038 29129
0 2971 74804
1 43951 13276
0 46169 97700
1 7660 51652
0 1208 84335
0 19098 33476
0 96217 32684
1 79229 85661
0 65825 72840
0 58693 63027
1 38765 291
1 19771 50574
0 28710 71868
1 58108 85486
1 51728 83761
0 26040 25464
1 32297 45798
0 37839 60942
0 99170 5423
0 102792 7938
0 88152 24956
1 85620 39106
1 2902 22105
0 921 69254
1 21207 71909
0 66301 36512
1 102777 44381
0 56875 4166
1 47129 59486
0 25257 78881
0 34106 104925
1 52931 34415
1 66644 104189
0 91638 104642
0 72368 91612
1 3329 104761
1 23677 55586
0 47328 49453
0 100175 93879
1 32971 46275
1 69926 12604
1 80595 52417
1 10459 16887
1 85266 101135
1 8289 83334
1 30648 85538
1 105660 50872
0 27763 3614
1 9320 39721
1 21510 76404
0 53761 81807
0 60914 42007
0 63482 66640
0 54840 40083
0 53574 39916
0 104791 47147
0 63308 50357
0 18673 66923
0 70657 88923
1 37074 8720
1 97552 39938
0 46511 33973
1 57211 93532
0 36792 47996
1 27066 55508
1 40487 73623
1 42951 64532
0 100943 85395
1 44009 94439
0 91044 41024
0 75155 39251
0 28422 60706
1 24226 25202
1 26206 9311
0 90722 54301
1 34666 14638
1 5112 21562
0 35269 2161
1 20445 75032
0 83376 21681
1 37366 95207
0 42015 40674
0 87326 91229
1 47496 88302
1 9671 18867
0 82078 43684
0 85675 1859
1 70456 17252
0 74908 44955
0 22781 8429
0 73352 49573
1 16796 15167
0 5268 60930
0 14485 28950
1 63135 72515
1 7807 58151
0 44866 39547
0 51060 25767
0 7589 43050
1 14007 36621
0 18861 105069
0 18195 73544
1 30081 2529
0 63511 34864
0 69916 76251
0 88113 48741
0 72020 3190
1 16810 43986
1 5895 15849
1 59763 3921
1 6668 105174
0 83295 40186
0 66737 53999
1 69390 46571
0 78520 51226
0 54836 53430
0 52470 25219
0 56420 88791
1 50152 14105
0 87956 41585
0 13884 104864
0 45597 105139
0 21676 53050
0 34901 81786
0 100303 63574
1 40033 82047
0 93048 55468
0 73431 99882
0 89787 8679
1 21027 97080
1 19284 41883
0 39888 17986
1 47416 79352
0 56597 54520
1 60193 19596
1 76862 32550
1 69864 59204
1 10990 63211
1 28156 31367
1 84905 55012
0 11308 32012
0 11095 97778
0 35518 22571
0 29920 65008
0 53638 78724
1 24037 54833
1 83804 22586
1 53478 63325
1 68333 5821
1 21198 87053
1 17385 103733
0 96489 79150
1 99335 45519
1 2750 65333
1 34802 77102
0 27607 53791
0 78404 72508
0 38204 63493
1 101563 32046
1 38027 71288
0 45548 1942
1 52007 80356
0 32455 40374
1 75357 25186
1 20481 99265
0 52483 35773
0 54655 39388
1 13288 43372
1 38562 52482
1 21302 61741
0 25926 27814
1 92453 18225
0 61380 18852
0 32228 102613
1 93497 69426
1 47900 71764
1 58014 16116
0 65903 64136
0 47970 7533
0 60982 64697
1 77647 27760
0 28272 99052
0 103085 84280
0 49305 54644
0 5778 85592
1 21553 60771
0 40900 94745
1 83730 93380
1 26019 13548
1 8876 68209
0 81061 95745
1 41310 41147
0 53693 52609
0 2579 23504
0 76135 6050
0 12499 3927
0 62342 76457
1 42747 44118
1 47903 102028
1 32004 42077
0 76539 39837
1 55622 102865
1 105459 44027
0 99531 3423
1 105435 14639
1 99508 60157
1 3695 58189
0 48654 14711
1 62912 59307
0 44778 1335
0 12407 11328
0 59076 82480
1 19618 66908
1 71 14717
0 31602 81777
0 100111 96286
1 85216 28342
0 10202 98200
1 91714 37437
0 106464 9984
1 44373 96777
0 78339 42663
0 34382 31032
1 92651 13758
1 46798 51462
1 18042 64274
0 92129 99821
1 6569 31562
0 30471 48696
1 10429 57376
1 30470 70573
0 53396 88744
1 40996 52628
1 56030 26892
0 83837 52261
1 104030 40757
0 62017 16760
1 20309 80774
1 66221 89975
0 45697 295
1 64837 46382
1 72589 80929
0 97027 46667
0 40740 47464
0 89791 60733
0 39468 20004
0 74819 58411
0 24114 28929
1 44121 67394
1 35357 11924
0 64299 100844
0 59994 13453
0 1910 81309
0 43530 67811
0 94444 23846
0 69561 31616
1 16862 87151
1 43417 18912
1 85832 12127
0 70931 8742
0 75545 68385
0 47832 43754
1 8113 5399
0 2317 41279
1 76382 43961
0 54112 52721
1 89198 60436
1 51860 68891
0 7129 89781
1 91755 76097
0 27446 87234
1 76904 72313
1 69219 4746
1 81596 80547
1 6484 70283
0 27627 60289
1 65280 58083
1 35304 16657
1 37651 99533
1 68486 91410
0 4899 68704
0 89518 48822
0 78198 27522
0 59654 33364
1 3551 32683
0 68121 86037
1 72541 16696
0 50822 102837
1 55488 16340
0 53624 61950
1 44348 72849
0 53436 43902
1 38476 76916
0 59892 81045
1 104617 13124
1 26713 58783
1 50967 63236
0 75730 55382
1 19966 33360
1 24307 79616
1 30801 82566
0 52603 57725
1 37361 53175
0 72971 81702
0 3033 37759
0 50873 98737
1 20681 106563
1 95737 10348
0 94659 27772
1 63373 43584
0 95790 81712
0 21352 104266
0 57565 101695
0 76538 83204
0 22987 75151
0 42289 54346
1 41009 38746
1 32926 95197
1 57698 75990
0 70807 31365
1 8160 91320
0 96372 37432
1 73979 50033
1 53446 12421
0 58105 54927
0 26236 79823
0 32256 96085
0 44413 42215
0 29790 31065
0 95135 29495
0 26629 60944
0 34398 31211
0 81329 28407
1 96416 92071
0 97811 67899
0 17238 37491
0 101271 19095
1 5927 105706
1 64505 11890
1 45735 52958
1 8148 30218
1 89653 72077
1 43324 76844
0 83406 2540
1 744 41897
1 61299 10065
1 77783 30783
0 95341 96068
1 31956 63928
1 55489 16237
0 2424 92181
0 56094 20979
0 50274 85277
1 81807 12410
0 51812 26974
0 90672 21741
0 100036 97863
1 90834 60533
1 86225 9130
1 24341 74294
1 51246 93866
1 38940 95388
1 96636 88674
0 27308 78615
1 69359 3171
0 16431 66096
0 98779 4232
0 6588 63725
0 104435 1681
1 43453 70737
1 5008 26875
1 46419 35107
1 38684 2990
1 59695 52044
0 90102 14236
1 49626 86546
1 68512 791
0 78420 27194
0 91070 28885
0 80849 99535
0 36572 76722
0 14949 58154
0 19433 69639
1 80729 60153
0 89227 71930
0 72661 24412
1 47223 88583
0 92814 57860
0 94865 78113
1 103885 93588
1 42774 65806
1 38552 74461
1 433 94589
0 60159 78097
0 50510 57570
0 81129 76940
0 93461 76061
1 76454 7845
0 29497 100333
0 61116 42005
1 75374 28268
1 68111 49053
0 73949 41437
0 17725 9368
0 12361 87283
0 92079 36298
0 28156 24210
0 104978 46885
0 68028 12093
1 7525 71758
1 79789 9142
1 66323 14424
1 43910 55934
1 19887 93318
1 8865 48606
1 80777 25792
1 9713 62905
0 92461 5239
0 47420 1481
0 78148 47246
0 84430 73976
1 13348 6649
1 80290 49584
1 91096 89534
0 87630 23001
1 75365 58869
0 22437 97269
1 91961 27625
0 6093 98758
1 8326 41476
0 8091 60005
0 100141 47918
0 6785 69883
1 21606 57553
1 28571 25565
0 102853 67493
1 87410 36097
1 83878 66821
1 17685 93204
0 105126 20858
0 79054 67445
0 73743 30191
1 86807 8470
1 96682 63445
0 2106 53297
0 22960 17526
1 17025 24281
1 23476 93198
0 80335 3204
0 2545 86129
0 103911 14469
1 102112 80197
0 10562 72773
0 16176 67661
0 36720 91715
0 93907 57023
1 50454 18722
0 30305 55261
1 76280 55687
0 77008 23587
1 29595 82259
0 38185 95505
0 16310 26792
1 46180 78
1 41608 59946
1 57429 99047
1 13020 74325
1 91156 53021
1 59026 30934
1 10923 14253
1 20184 36826
1 3963 8919
1 6586 11155
1 49893 48592
0 20129 44775
0 47078 81654
1 68311 93551
1 31782 77407
0 35364 9323
0 35771 44743
1 74612 20831
1 59273 72908
0 24731 20815
1 47860 32345
1 94168 50915
0 68472 98579
1 2824 87193
1 10676 19296
1 6399 27509
1 54342 47347
0 39894 85031
1 28669 52341
0 45145 15513
0 105967 82002
0 72310 78475
0 18732 68530
0 87391 86634
1 52314 62466
0 35341 95613
0 78588 57941
1 61409 11376
1 12827 72931
1 36503 39353
0 43352 6968
0 89400 27953
1 31956 52639
0 105435 38507
0 9331 69741
0 77433 1164
0 9220 43164
1 4353 105554
0 76202 78362
1 43995 50117
1 78740 26683
0 19630 42795
0 37371 14842
0 11211 65272
0 61104 86797
0 93926 52637
0 22123 87642
1 73367 69477
0 47745 81491
1 57792 21697
1 6525 18226
1 21569 14721
1 31871 101941
1 63961 87562
0 76392 59350
0 35599 25862
0 87925 7016
0 73201 58776
1 20234 86001
0 51421 73816
1 61370 27931
0 104153 51458
0 90963 37220
0 25520 101099
0 36964 52905
1 13818 103804
0 2333 34316
0 82712 95920
1 75978 83369
1 66567 17420
0 25236 61015
0 42569 84255
1 52413 83336
0 18524 17008
1 44391 104202
0 105257 51619
0 6998 77204
0 25803 59502
0 11292 13230
1 71057 83569
0 58062 57466
1 60617 89984
0 32839 97147
0 30649 56478
1 103465 71889
1 7353 2534
0 27022 90507
0 34679 86152
1 77203 99407
0 45661 102357
1 49607 37672
0 64181 69854
0 27329 103446
1 32654 75661
1 39588 96640
0 41642 45212
1 66476 10079
0 24219 56393
1 47159 4821
0 7264 92850
1 17069 76797
0 64009 38172
1 53638 60805
1 11608 51456
1 50515 94996
1 53523 2607
1 50950 53602
1 92134 30567
1 49086 80086
1 67629 79186
0 29297 94482
0 92059 5569
0 59832 2901
1 64317 106578
1 60752 7547
0 35460 85697
0 9138 101722
0 88730 49549
0 45996 65615
1 31161 67165
1 68164 104956
0 67195 87344
0 23426 78814
1 8166 95646
0 62189 95616
1 97704 17165
0 89587 103187
1 23668 82610
1 68984 6978
1 2234 92093
0 42793 78215
0 43948 79112
0 7246 67953
0 493 33227
0 18349 71621
0 10624 35048
0 55918 39187
0 16759 35834
1 95645 53630
0 105587 4602
1 15506 35815
0 105523 89379
0 2599 52527
1 67001 69549
1 91669 85850
0 7934 82809
0 34493 101139
1 101144 63046
1 77218 64901
0 16418 95178
0 37605 36862
1 25875 63929
1 88878 28782
0 43501 45792
1 68989 57683
1 83111 85492
1 105135 46558
0 44339 13767
1 69583 75461
0 76542 572
1 14371 54097
1 23594 49038
0 88088 19781
0 94566 81697
1 45509 37924
0 37403 85073
1 54543 42268
1 100378 28091
0 38897 38148
0 19263 86869
1 43861 66248
0 7689 103114
0 100431 93748
1 5939 12005
1 65160 101353
1 84393 83931
1 94891 4541
0 55568 33956
1 101257 101635
1 68904 17759
0 61752 104298
1 65096 78193
0 10714 78323
0 72578 28470
0 17783 66660
1 5608 72135
1 44114 75349
0 62698 53803
0 63782 83282
0 1881 1160
1 77256 41522
1 9173 77280
1 68445 84991
1 38990 63291
1 6761 8549
1 65943 53361
1 9384 11874
1 40473 20058
1 87970 49029
1 15166 78606
0 18979 58842
1 20017 56779
0 55713 35141
1 70462 70958
1 101130 50809
1 40876 70223
1 42832 80634
1 73269 97534
0 81850 16785
0 18791 54065
1 101390 21865
1 50538 40436
0 22994 16563
0 22173 60416
0 22215 78487
1 62932 73724
1 90079 102350
0 49231 28326
1 56302 16794
1 89174 34717
1 99314 59263
0 59085 35328
1 106207 38373
1 15845 33612
1 83237 34608
1 3512 30491
0 3837 50467
0 917 8071
0 50756 59760
0 76188 12118
1 68607 61274
0 4739 46679
1 915 105692
1 9264 104857
1 83291 38563
0 97145 87052
1 62313 51970
1 27095 98011
0 51831 13019
1 35188 69989
0 31846 40742
1 69591 36088
0 96610 61693
0 4845 10830
1 94264 18020
1 86858 31510
1 27989 38086
1 83731 61331
0 27124 131
0 33124 27337
0 12929 30193
1 52673 42228
1 57421 27939
1 8400 86654
0 8006 4060
0 25656 1754
1 60801 102390
1 1921 50651
0 1359 46819
1 27532 99981
1 65354 41130
1 47990 22819
0 34461 83059
1 50771 91431
0 104937 19855
0 34187 95158
1 10599 30201
0 35852 9542
0 8594 38928
1 81240 57907
1 62235 8113
1 75241 84950
1 48449 105842
1 33020 14485
0 26673 17619
1 21650 23552
0 66842 35432
0 86896 30442
1 55569 60980
0 22100 104477
0 66867 60625
1 25191 18606
0 80596 99720
0 51352 84868
1 90494 63471
1 35258 75636
0 34424 51421
1 28801 92025
0 59688 59013
1 78970 88950
1 95219 27897
0 31836 23741
1 5024 82853
0 101913 10117
0 5040 76835
0 565 20221
0 35816 90294
0 62458 8036
1 29625 3171
0 80886 20035
1 46018 102422
1 100254 102234
0 67048 92932
0 103628 90954
0 35219 2546
1 31972 101679
0 75128 86849
0 23828 13327
0 98482 21092
0 100738 101038
1 58153 38226
1 96820 51451
0 58825 35106
0 50119 13571
1 47744 66508
1 44114 33899
1 11114 53155
0 80688 64640
0 61489 51403
0 49341 29008
1 103348 43378
0 68492 105396
1 69909 39878
1 1159 20031
1 94623 28267
0 53014 85619
0 82328 20283
1 77195 62693
0 102317 28569
1 35200 24799
0 102436 64459
1 102705 16234
1 69422 85772
0 46116 24301
1 57398 29229
1 18576 78670
0 14918 64088
0 57311 87445
1 74461 13524
1 84018 93065
0 41760 30360
1 74446 16726
0 41726 37355
1 83154 75734
1 55809 87446
0 56561 22531
1 80832 10850
0 36969 28460
1 12012 67132
0 66900 44449
0 53073 64042
1 83426 27881
1 12603 86490
0 99772 50960
0 17957 77418
0 102034 75960
0 46039 83878
0 88025 61650
0 811 31095
0 26444 63291
0 103058 104327
0 51799 17922
0 98383 48872
1 33475 87951
1 29203 61460
0 75205 95
1 11985 25543
1 40882 69937
0 93075 71617
0 8233 70240
1 24561 54518
0 69398 5019
1 27087 65057
0 40982 35972
1 74642 104755
1 77332 56936
1 43045 77081
1 33435 57017
0 99941 58887
1 100591 69057
1 3848 42308
0 100624 31332
0 39888 11874
1 72622 19605
1 58627 31638
0 88409 79288
0 75734 100859
0 59134 46358
0 13122 74621
1 39920 96056
0 62651 45852
1 84402 66929
0 58289 106473
0 57186 68137
1 59792 33397
0 75570 36632
1 16384 50086
0 41379 19955
1 47399 9959
0 36379 55121
1 80545 87992
0 79212 889
1 90574 84134
0 27475 71052
0 90890 84780
1 103066 27669
0 84294 46823
1 49562 71150
1 32490 91757
0 2297 85078
1 104796 57503
0 58335 48524
1 75041 89465
0 22945 40164
1 43843 8471
1 69926 34940
1 15028 34586
0 84911 3464
1 99837 91368
1 13772 79843
0 75068 9395
1 48058 19531
1 16276 1732
1 73566 26982
1 89345 17401
0 75465 30788
0 46152 86818
0 65212 31844
1 23341 46459
1 103187 1973
0 93549 54116
1 99292 53780
1 105182 17339
0 83810 26028
1 40811 25818
0 7132 8701
1 77150 100090
1 20544 76524
0 56725 25432
1 25502 47034
1 82394 35272
0 76457 15470
0 29389 50920
0 34951 15289
1 34941 44699
1 63186 28020
0 51801 87055
0 17434 33849
0 88643 34065
1 82123 54778
1 1167 70201
1 4052 73181
1 97031 19643
1 46775 53757
0 86675 67493
1 2133 84890
0 53569 94357
1 99255 31700
0 20572 67412
1 18483 46175
0 36602 5134
1 74970 93913
0 13148 74735
0 53989 30888
0 336 2444
0 91493 45324
0 39775 106497
1 70089 95396
1 99281 55806
1 86541 50370
0 36594 16648
0 73892 79675
1 52038 8215
0 18031 25624
1 105690 90893
0 55037 37832
1 31901 50946
1 77307 56020
0 93613 94283
0 91730 82788
1 72851 97352
0 65096 68317
1 62416 39083
1 76439 59357
0 22386 26128
1 83292 49727
0 28936 25765
0 101345 22609
1 12555 69744
0 56194 3555
1 42713 68676
0 92573 12087
1 32968 91016
1 99092 88270
1 58270 40662
1 36527 98096
1 76243 49717
1 94967 85295
1 54557 23230
0 18681 2819
0 79381 80176
0 97902 69567
1 41157 30043
0 21313 95647
0 93802 39892
1 12520 80629
1 96322 25610
1 75219 78128
1 10838 57496
0 103215 79962
0 79902 5785
1 92192 25405
1 98366 100276
0 86706 22828
0 68822 64094
1 92186 85785
1 102007 19306
1 13653 62779
1 94492 27254
1 74034 5
1 65777 104045
0 53468 3503
0 36142 96113
1 68342 45228
1 74173 71094
1 6096 75955
1 60833 54721
1 96217 73729
1 100258 22996
1 85168 38422
0 2103 47378
1 67345 1038
0 9531 98013
1 9891 100007
1 58081 73649
1 48495 6860
0 83563 102595
1 11296 97944
1 55426 87784
1 83674 66709
1 57518 86890
1 101768 90538
0 70194 27437
0 64005 67032
1 25135 80758
0 42856 74619
0 34928 5295
1 72634 90319
1 5155 6221
0 67687 15882
1 34936 64933
0 52135 69455
1 72843 17911
0 40426 91737
1 53667 105119
0 16127 75568
0 15985 14001
0 68881 11128
1 20638 102426
0 74048 45365
1 29368 50271
1 101929 64279
1 40978 77534
0 23865 96220
1 26131 104528
0 79858 83705
1 20369 50634
0 41094 53702
0 84698 77421
0 64009 2042
0 14814 47894
0 84586 97994
0 82907 97645
0 68728 96058
1 54766 103672
0 12027 17183
1 21413 54144
1 100209 38043
1 20011 69012
1 54028 59623
0 102539 36110
0 55549 13796
0 101895 81625
1 37223 8507
1 23544 24217
1 64880 9140
0 35026 31212
0 8710 33765
1 85806 30428
0 85509 11628
1 5823 20595
